#Sección,Des. Sección,O. Gestor,Des. O. Gestor,Centro Gestor,Des. C. Gestor,G. Función,Des. G. Función,i,j,Programa,Des. Programa,Capítulo,Des. Capítulo,Artículo,Des. Artículo,Concepto,Des. Concepto,Subconcepto,Des. Subconcepto,Pos. Presupuestaria,Fondo,Des. Fondo,Proyecto,Des. Proyecto,Presupuesto 2026
27,BIENESTAR SOCIAL,2704,DIRECCIÓN GENERAL DE MAYORES,27040000,DIRECCIÓN GENERAL DE MAYORES,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313D,ATENCIÓN A LAS PERSONAS MAYORES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22706,Estudios y trabajos técnicos,G/313D/22706,,,,,37100
27,BIENESTAR SOCIAL,2704,DIRECCIÓN GENERAL DE MAYORES,27040000,DIRECCIÓN GENERAL DE MAYORES,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313D,ATENCIÓN A LAS PERSONAS MAYORES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22709,Otros,G/313D/22709,,,,,6812240
27,BIENESTAR SOCIAL,2704,DIRECCIÓN GENERAL DE MAYORES,27040000,DIRECCIÓN GENERAL DE MAYORES,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313D,ATENCIÓN A LAS PERSONAS MAYORES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22750,Servicios contratados y de comedor,G/313D/22750,,,,,1271100
27,BIENESTAR SOCIAL,2704,DIRECCIÓN GENERAL DE MAYORES,27040000,DIRECCIÓN GENERAL DE MAYORES,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313D,ATENCIÓN A LAS PERSONAS MAYORES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22782,Servicios de carácter informático,G/313D/22782,,,,,15000
27,BIENESTAR SOCIAL,2704,DIRECCIÓN GENERAL DE MAYORES,27040000,DIRECCIÓN GENERAL DE MAYORES,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313D,ATENCIÓN A LAS PERSONAS MAYORES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23,INDEMNIZACIONES POR RAZÓN DEL SERVICIO,230,Dietas y locomoción,23000,A personal funcionario y no laboral,G/313D/23000,,,,,10000
27,BIENESTAR SOCIAL,2704,DIRECCIÓN GENERAL DE MAYORES,27040000,DIRECCIÓN GENERAL DE MAYORES,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313D,ATENCIÓN A LAS PERSONAS MAYORES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23,INDEMNIZACIONES POR RAZÓN DEL SERVICIO,230,Dietas y locomoción,23001,A personal laboral,G/313D/23001,,,,,5000
27,BIENESTAR SOCIAL,2704,DIRECCIÓN GENERAL DE MAYORES,27040000,DIRECCIÓN GENERAL DE MAYORES,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313D,ATENCIÓN A LAS PERSONAS MAYORES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,24,PRESTACIÓN DE SERVICIOS SOCIALES CON MEDIOS AJENOS,245,Con entidades privadas,24500,Con entidades privadas,G/313D/24500,,,,,13469390
27,BIENESTAR SOCIAL,2704,DIRECCIÓN GENERAL DE MAYORES,27040000,DIRECCIÓN GENERAL DE MAYORES,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313D,ATENCIÓN A LAS PERSONAS MAYORES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,24,PRESTACIÓN DE SERVICIOS SOCIALES CON MEDIOS AJENOS,245,Con entidades privadas,24500,Con entidades privadas,G/313D/24500,FPA0000562,Plan acción personas en dependencia,,,3669250
27,BIENESTAR SOCIAL,2704,DIRECCIÓN GENERAL DE MAYORES,27040000,DIRECCIÓN GENERAL DE MAYORES,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313D,ATENCIÓN A LAS PERSONAS MAYORES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,24,PRESTACIÓN DE SERVICIOS SOCIALES CON MEDIOS AJENOS,245,Con entidades privadas,24501,Turismo y termalismo social,G/313D/24501,,,,,15000
27,BIENESTAR SOCIAL,2704,DIRECCIÓN GENERAL DE MAYORES,27040000,DIRECCIÓN GENERAL DE MAYORES,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313D,ATENCIÓN A LAS PERSONAS MAYORES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,24,PRESTACIÓN DE SERVICIOS SOCIALES CON MEDIOS AJENOS,245,Con entidades privadas,24502,Gestión de plazas residenciales,G/313D/24502,,,,,93589910
27,BIENESTAR SOCIAL,2704,DIRECCIÓN GENERAL DE MAYORES,27040000,DIRECCIÓN GENERAL DE MAYORES,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313D,ATENCIÓN A LAS PERSONAS MAYORES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,24,PRESTACIÓN DE SERVICIOS SOCIALES CON MEDIOS AJENOS,245,Con entidades privadas,24502,Gestión de plazas residenciales,G/313D/24502,0000000562,Plan acción personas en dependencia,,,67461010
27,BIENESTAR SOCIAL,2704,DIRECCIÓN GENERAL DE MAYORES,27040000,DIRECCIÓN GENERAL DE MAYORES,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313D,ATENCIÓN A LAS PERSONAS MAYORES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,24,PRESTACIÓN DE SERVICIOS SOCIALES CON MEDIOS AJENOS,245,Con entidades privadas,24502,Gestión de plazas residenciales,G/313D/24502,FPA0000562,Plan acción personas en dependencia,,,57778460
27,BIENESTAR SOCIAL,2704,DIRECCIÓN GENERAL DE MAYORES,27040000,DIRECCIÓN GENERAL DE MAYORES,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313D,ATENCIÓN A LAS PERSONAS MAYORES,4,TRANSFERENCIAS CORRIENTES,42,A ENTIDADES PÚBLICAS DE LA JUNTA,422,A Universidades públicas,42204,UCLM. Observatorio y otras actuaciones,G/313D/42204,,,JCCM/0000026661,MAYORES 2026-PLAZAS Y PROGRAMAS ESFL,70000
27,BIENESTAR SOCIAL,2704,DIRECCIÓN GENERAL DE MAYORES,27040000,DIRECCIÓN GENERAL DE MAYORES,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313D,ATENCIÓN A LAS PERSONAS MAYORES,4,TRANSFERENCIAS CORRIENTES,46,A CORPORACIONES LOCALES,461,En materia de promoción y protección social,46131,"Plazas en residencias, centros de día y de noche",G/313D/46131,,,JCCM/0000026660,MAYORES 2026-PLAZAS Y ACTIVIDADES EELL,13205950
27,BIENESTAR SOCIAL,2704,DIRECCIÓN GENERAL DE MAYORES,27040000,DIRECCIÓN GENERAL DE MAYORES,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313D,ATENCIÓN A LAS PERSONAS MAYORES,4,TRANSFERENCIAS CORRIENTES,46,A CORPORACIONES LOCALES,461,En materia de promoción y protección social,46134,Progama atención mayores,G/313D/46134,,,JCCM/0000026660,MAYORES 2026-PLAZAS Y ACTIVIDADES EELL,4980020
27,BIENESTAR SOCIAL,2704,DIRECCIÓN GENERAL DE MAYORES,27040000,DIRECCIÓN GENERAL DE MAYORES,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313D,ATENCIÓN A LAS PERSONAS MAYORES,4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,481,En materia de promoción y protección social,48131,Recursos residenciales de mayores,G/313D/48131,,,JCCM/0000026661,MAYORES 2026-PLAZAS Y PROGRAMAS ESFL,55700
27,BIENESTAR SOCIAL,2704,DIRECCIÓN GENERAL DE MAYORES,27040000,DIRECCIÓN GENERAL DE MAYORES,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313D,ATENCIÓN A LAS PERSONAS MAYORES,4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,481,En materia de promoción y protección social,48134,Programas de atención a mayores,G/313D/48134,,,JCCM/0000026661,MAYORES 2026-PLAZAS Y PROGRAMAS ESFL,2650640
27,BIENESTAR SOCIAL,2704,DIRECCIÓN GENERAL DE MAYORES,27040000,DIRECCIÓN GENERAL DE MAYORES,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313D,ATENCIÓN A LAS PERSONAS MAYORES,4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,481,En materia de promoción y protección social,48134,Programas de atención a mayores,G/313D/48134,FPA0090011,P.O. FSE PLUS 2021-2027,JCCM/0000026661,MAYORES 2026-PLAZAS Y PROGRAMAS ESFL,516250
27,BIENESTAR SOCIAL,2704,DIRECCIÓN GENERAL DE MAYORES,27040000,DIRECCIÓN GENERAL DE MAYORES,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313D,ATENCIÓN A LAS PERSONAS MAYORES,4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,481,En materia de promoción y protección social,48135,Termalismo social,G/313D/48135,,,JCCM/0000026121,TERMALISMO SOCIAL 2026,1143830
27,BIENESTAR SOCIAL,2704,DIRECCIÓN GENERAL DE MAYORES,27040000,DIRECCIÓN GENERAL DE MAYORES,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313D,ATENCIÓN A LAS PERSONAS MAYORES,6,INVERSIONES REALES,62,INVERSIÓN NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATI,620,"Edificios, terrenos y otras construcciones",62000,Edificios y otras construcciones,G/313D/62000,FPA0090010,P.O. FEDER 2021-2027,JCCM/0000026766,2ª FASE  CENT. DÍA BARRIO DE LAS 500. CU,300000
27,BIENESTAR SOCIAL,2704,DIRECCIÓN GENERAL DE MAYORES,27040000,DIRECCIÓN GENERAL DE MAYORES,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313D,ATENCIÓN A LAS PERSONAS MAYORES,6,INVERSIONES REALES,62,INVERSIÓN NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATI,620,"Edificios, terrenos y otras construcciones",62000,Edificios y otras construcciones,G/313D/62000,FPA0090014,MECANISMO RECUPERACIÓN Y RESILIENCIA. UE,JCCM/MRR22I1054,NUEVA RESIDENCIA LOS OLMOS GUADALAJARA,8772120
27,BIENESTAR SOCIAL,2704,DIRECCIÓN GENERAL DE MAYORES,27040000,DIRECCIÓN GENERAL DE MAYORES,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313D,ATENCIÓN A LAS PERSONAS MAYORES,6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,630,Edificios y otras construcciones,63000,Edificios y otras construcciones,G/313D/63000,,,JCCM/2743020060,INFRAES.Y EQUIP.CENT.SOC.MAYORES AB,250000
27,BIENESTAR SOCIAL,2704,DIRECCIÓN GENERAL DE MAYORES,27040000,DIRECCIÓN GENERAL DE MAYORES,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313D,ATENCIÓN A LAS PERSONAS MAYORES,6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,630,Edificios y otras construcciones,63000,Edificios y otras construcciones,G/313D/63000,,,JCCM/2743160060,INFRAEST. Y EQUIP.CENT.SOC.MAYORES CU,1250000
27,BIENESTAR SOCIAL,2704,DIRECCIÓN GENERAL DE MAYORES,27040000,DIRECCIÓN GENERAL DE MAYORES,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313D,ATENCIÓN A LAS PERSONAS MAYORES,6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,630,Edificios y otras construcciones,63000,Edificios y otras construcciones,G/313D/63000,,,JCCM/2743190060,INFRAEST. Y EQUIP.CENTROS.SOC.MAYORES GU,250000
27,BIENESTAR SOCIAL,2704,DIRECCIÓN GENERAL DE MAYORES,27040000,DIRECCIÓN GENERAL DE MAYORES,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313D,ATENCIÓN A LAS PERSONAS MAYORES,6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,630,Edificios y otras construcciones,63000,Edificios y otras construcciones,G/313D/63000,,,JCCM/2743450060,INFRAEST.Y EQUIP.CENT.SOC.MAYORES TO.,250440
27,BIENESTAR SOCIAL,2704,DIRECCIÓN GENERAL DE MAYORES,27040000,DIRECCIÓN GENERAL DE MAYORES,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313D,ATENCIÓN A LAS PERSONAS MAYORES,6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,630,Edificios y otras construcciones,63000,Edificios y otras construcciones,G/313D/63000,,,JCCM/2743137200,INVERSIONES RESID.MAY.CIUDAD REAL,2098310
27,BIENESTAR SOCIAL,2704,DIRECCIÓN GENERAL DE MAYORES,27040000,DIRECCIÓN GENERAL DE MAYORES,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313D,ATENCIÓN A LAS PERSONAS MAYORES,6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,630,Edificios y otras construcciones,63000,Edificios y otras construcciones,G/313D/63000,,,JCCM/0000026771,MEJORA INSTALACIONES PCI POCITAS PRIOR,300000
27,BIENESTAR SOCIAL,2704,DIRECCIÓN GENERAL DE MAYORES,27040000,DIRECCIÓN GENERAL DE MAYORES,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313D,ATENCIÓN A LAS PERSONAS MAYORES,6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,630,Edificios y otras construcciones,63000,Edificios y otras construcciones,G/313D/63000,,,JCCM/0000026777,"OBRAS COCINA, LAVANDERÍA VESTUARIO HOCES",200000
27,BIENESTAR SOCIAL,2704,DIRECCIÓN GENERAL DE MAYORES,27040000,DIRECCIÓN GENERAL DE MAYORES,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313D,ATENCIÓN A LAS PERSONAS MAYORES,6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,630,Edificios y otras construcciones,63000,Edificios y otras construcciones,G/313D/63000,,,JCCM/0000023402,"REFORMA ""CIUDAD MAT. ANCIANOS"" C.R.",394970
27,BIENESTAR SOCIAL,2704,DIRECCIÓN GENERAL DE MAYORES,27040000,DIRECCIÓN GENERAL DE MAYORES,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313D,ATENCIÓN A LAS PERSONAS MAYORES,6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,630,Edificios y otras construcciones,63000,Edificios y otras construcciones,G/313D/63000,,,JCCM/0000026767,REFORMA CENTRO MAYORES TOLEDO I,288500
27,BIENESTAR SOCIAL,2704,DIRECCIÓN GENERAL DE MAYORES,27040000,DIRECCIÓN GENERAL DE MAYORES,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313D,ATENCIÓN A LAS PERSONAS MAYORES,6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,630,Edificios y otras construcciones,63000,Edificios y otras construcciones,G/313D/63000,,,JCCM/0000026768,REFORMA CENTRO MAYORES URDA. TO,366090
27,BIENESTAR SOCIAL,2704,DIRECCIÓN GENERAL DE MAYORES,27040000,DIRECCIÓN GENERAL DE MAYORES,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313D,ATENCIÓN A LAS PERSONAS MAYORES,6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,630,Edificios y otras construcciones,63000,Edificios y otras construcciones,G/313D/63000,,,JCCM/0000026773,"REFORMA COCINA, LAVANDERÍA GREG. MARAÑON",200000
27,BIENESTAR SOCIAL,2704,DIRECCIÓN GENERAL DE MAYORES,27040000,DIRECCIÓN GENERAL DE MAYORES,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313D,ATENCIÓN A LAS PERSONAS MAYORES,6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,630,Edificios y otras construcciones,63000,Edificios y otras construcciones,G/313D/63000,FPA0090003,FCI Compensación,JCCM/0000021776,OBRAS REHABILITACIÓN RM NÚÑEZ DE BALBOA,599660
27,BIENESTAR SOCIAL,2704,DIRECCIÓN GENERAL DE MAYORES,27040000,DIRECCIÓN GENERAL DE MAYORES,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313D,ATENCIÓN A LAS PERSONAS MAYORES,6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,630,Edificios y otras construcciones,63000,Edificios y otras construcciones,G/313D/63000,FPA0090004,FCI Complementario,JCCM/0000021776,OBRAS REHABILITACIÓN RM NÚÑEZ DE BALBOA,320000
27,BIENESTAR SOCIAL,2704,DIRECCIÓN GENERAL DE MAYORES,27040000,DIRECCIÓN GENERAL DE MAYORES,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313D,ATENCIÓN A LAS PERSONAS MAYORES,6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,630,Edificios y otras construcciones,63000,Edificios y otras construcciones,G/313D/63000,FPA0090014,MECANISMO RECUPERACIÓN Y RESILIENCIA. UE,JCCM/MRR22I1422,"OBRAS PLANTA 2, 3 Y 4 R.M. LAS HOCES CU",2808300
27,BIENESTAR SOCIAL,2704,DIRECCIÓN GENERAL DE MAYORES,27040000,DIRECCIÓN GENERAL DE MAYORES,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313D,ATENCIÓN A LAS PERSONAS MAYORES,6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,633,Mobiliario y enseres,63300,Mobiliario y enseres,G/313D/63300,,,JCCM/2743020060,INFRAES.Y EQUIP.CENT.SOC.MAYORES AB,181050
27,BIENESTAR SOCIAL,2704,DIRECCIÓN GENERAL DE MAYORES,27040000,DIRECCIÓN GENERAL DE MAYORES,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313D,ATENCIÓN A LAS PERSONAS MAYORES,6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,633,Mobiliario y enseres,63300,Mobiliario y enseres,G/313D/63300,,,JCCM/2743160060,INFRAEST. Y EQUIP.CENT.SOC.MAYORES CU,181050
27,BIENESTAR SOCIAL,2704,DIRECCIÓN GENERAL DE MAYORES,27040000,DIRECCIÓN GENERAL DE MAYORES,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313D,ATENCIÓN A LAS PERSONAS MAYORES,6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,633,Mobiliario y enseres,63300,Mobiliario y enseres,G/313D/63300,,,JCCM/2743190060,INFRAEST. Y EQUIP.CENTROS.SOC.MAYORES GU,181060
27,BIENESTAR SOCIAL,2704,DIRECCIÓN GENERAL DE MAYORES,27040000,DIRECCIÓN GENERAL DE MAYORES,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313D,ATENCIÓN A LAS PERSONAS MAYORES,6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,633,Mobiliario y enseres,63300,Mobiliario y enseres,G/313D/63300,,,JCCM/2743450060,INFRAEST.Y EQUIP.CENT.SOC.MAYORES TO.,181060
27,BIENESTAR SOCIAL,2704,DIRECCIÓN GENERAL DE MAYORES,27040000,DIRECCIÓN GENERAL DE MAYORES,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313D,ATENCIÓN A LAS PERSONAS MAYORES,6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,633,Mobiliario y enseres,63300,Mobiliario y enseres,G/313D/63300,,,JCCM/2743137200,INVERSIONES RESID.MAY.CIUDAD REAL,181050
27,BIENESTAR SOCIAL,2705,DIRECCIÓN GENERAL DE ACCIÓN SOCIAL,27050000,DIRECCIÓN GENERAL DE ACCIÓN SOCIAL,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313A,PROGRAMAS SOCIALES BÁSICOS,1,GASTOS DE PERSONAL,10,ALTOS CARGOS,100,Retribuc básicas y otras remunerac altos cargos,10000,Retribuciones básicas,G/313A/10000,,,,,75410
27,BIENESTAR SOCIAL,2705,DIRECCIÓN GENERAL DE ACCIÓN SOCIAL,27050000,DIRECCIÓN GENERAL DE ACCIÓN SOCIAL,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313A,PROGRAMAS SOCIALES BÁSICOS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12000,Sueldos del Grupo A1 y Grupo A,G/313A/12000,,,,,465700
27,BIENESTAR SOCIAL,2705,DIRECCIÓN GENERAL DE ACCIÓN SOCIAL,27050000,DIRECCIÓN GENERAL DE ACCIÓN SOCIAL,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313A,PROGRAMAS SOCIALES BÁSICOS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12001,Sueldos del Grupo A2 y Grupo B,G/313A/12001,,,,,2772050
27,BIENESTAR SOCIAL,2705,DIRECCIÓN GENERAL DE ACCIÓN SOCIAL,27050000,DIRECCIÓN GENERAL DE ACCIÓN SOCIAL,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313A,PROGRAMAS SOCIALES BÁSICOS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12002,Sueldos del Grupo C1 y Grupo C,G/313A/12002,,,,,253330
27,BIENESTAR SOCIAL,2705,DIRECCIÓN GENERAL DE ACCIÓN SOCIAL,27050000,DIRECCIÓN GENERAL DE ACCIÓN SOCIAL,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313A,PROGRAMAS SOCIALES BÁSICOS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12003,Sueldos del Grupo C2 y Grupo D,G/313A/12003,,,,,10230
27,BIENESTAR SOCIAL,2705,DIRECCIÓN GENERAL DE ACCIÓN SOCIAL,27050000,DIRECCIÓN GENERAL DE ACCIÓN SOCIAL,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313A,PROGRAMAS SOCIALES BÁSICOS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12007,Funcionarios interinos para programas temporales,G/313A/12007,0000000555,PROTECC A LA INFANCIA Y ADOLESCENCIA,,,792060
27,BIENESTAR SOCIAL,2705,DIRECCIÓN GENERAL DE ACCIÓN SOCIAL,27050000,DIRECCIÓN GENERAL DE ACCIÓN SOCIAL,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313A,PROGRAMAS SOCIALES BÁSICOS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12007,Funcionarios interinos para programas temporales,G/313A/12007,FPA0000555,PROTECC A LA INFANCIA Y ADOLESCENCIA,,,792060
27,BIENESTAR SOCIAL,2705,DIRECCIÓN GENERAL DE ACCIÓN SOCIAL,27050000,DIRECCIÓN GENERAL DE ACCIÓN SOCIAL,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313A,PROGRAMAS SOCIALES BÁSICOS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12008,Antigüedad,G/313A/12008,,,,,623580
27,BIENESTAR SOCIAL,2705,DIRECCIÓN GENERAL DE ACCIÓN SOCIAL,27050000,DIRECCIÓN GENERAL DE ACCIÓN SOCIAL,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313A,PROGRAMAS SOCIALES BÁSICOS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12100,Complemento de destino,G/313A/12100,,,,,1944250
27,BIENESTAR SOCIAL,2705,DIRECCIÓN GENERAL DE ACCIÓN SOCIAL,27050000,DIRECCIÓN GENERAL DE ACCIÓN SOCIAL,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313A,PROGRAMAS SOCIALES BÁSICOS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12101,Complementos específicos,G/313A/12101,,,,,3003100
27,BIENESTAR SOCIAL,2705,DIRECCIÓN GENERAL DE ACCIÓN SOCIAL,27050000,DIRECCIÓN GENERAL DE ACCIÓN SOCIAL,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313A,PROGRAMAS SOCIALES BÁSICOS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12107,Funcionarios interinos para programas temporales,G/313A/12107,0000000555,PROTECC A LA INFANCIA Y ADOLESCENCIA,,,1050550
27,BIENESTAR SOCIAL,2705,DIRECCIÓN GENERAL DE ACCIÓN SOCIAL,27050000,DIRECCIÓN GENERAL DE ACCIÓN SOCIAL,3,"SEGURIDAD, PROTECCIÓN Y PROMOCIÓN SOCIAL",,,313A,PROGRAMAS SOCIALES BÁSICOS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12107,Funcionarios interinos para programas temporales,G/313A/12107,FPA0000555,PROTECC A LA INFANCIA Y ADOLESCENCIA,,,1050550
