#Sección,Des. Sección,O. Gestor,Des. O. Gestor,Centro Gestor,Des. C. Gestor,G. Función,Des. G. Función,Función,Des. Función,Programa,Des. Programa,Capítulo,Des. Capítulo,Artículo,Des. Artículo,Concepto,Des. Concepto,Subconcepto,Des. Subconcepto,Pos. Presupuestaria,Fondo,Des. Fondo,Proyecto,Des. Proyecto,Presupuesto fondos totales 2015
11,PRESIDENCIA DE LA JUNTA,1104,SECRETARÍA GENERAL DE LA PRESIDENCIA Y A. PÚBLICAS,11040000,SECRETARÍA GENERAL DE LA PRESIDENCIA Y A. PÚBLICAS,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121A,DIRECCIÓN Y SERV GRALES DE PRESIDENC Y ADM PBCAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22606,"Reuniones, conferencias y cursos",G/121A/22606,,,,,7200.0
11,PRESIDENCIA DE LA JUNTA,1104,SECRETARÍA GENERAL DE LA PRESIDENCIA Y A. PÚBLICAS,11040000,SECRETARÍA GENERAL DE LA PRESIDENCIA Y A. PÚBLICAS,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121A,DIRECCIÓN Y SERV GRALES DE PRESIDENC Y ADM PBCAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22609,Otros,G/121A/22609,,,,,1500.0
11,PRESIDENCIA DE LA JUNTA,1104,SECRETARÍA GENERAL DE LA PRESIDENCIA Y A. PÚBLICAS,11040000,SECRETARÍA GENERAL DE LA PRESIDENCIA Y A. PÚBLICAS,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121A,DIRECCIÓN Y SERV GRALES DE PRESIDENC Y ADM PBCAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22616,"Reuniones, conferencias y cursos con facturación",G/121A/22616,,,,,11700.0
11,PRESIDENCIA DE LA JUNTA,1104,SECRETARÍA GENERAL DE LA PRESIDENCIA Y A. PÚBLICAS,11040000,SECRETARÍA GENERAL DE LA PRESIDENCIA Y A. PÚBLICAS,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121A,DIRECCIÓN Y SERV GRALES DE PRESIDENC Y ADM PBCAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22619,Otros con facturación,G/121A/22619,,,,,300.0
11,PRESIDENCIA DE LA JUNTA,1104,SECRETARÍA GENERAL DE LA PRESIDENCIA Y A. PÚBLICAS,11040000,SECRETARÍA GENERAL DE LA PRESIDENCIA Y A. PÚBLICAS,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121A,DIRECCIÓN Y SERV GRALES DE PRESIDENC Y ADM PBCAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22700,Limpieza y aseo,G/121A/22700,,,,,336400.0
11,PRESIDENCIA DE LA JUNTA,1104,SECRETARÍA GENERAL DE LA PRESIDENCIA Y A. PÚBLICAS,11040000,SECRETARÍA GENERAL DE LA PRESIDENCIA Y A. PÚBLICAS,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121A,DIRECCIÓN Y SERV GRALES DE PRESIDENC Y ADM PBCAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22701,Seguridad,G/121A/22701,,,,,517150.0
11,PRESIDENCIA DE LA JUNTA,1104,SECRETARÍA GENERAL DE LA PRESIDENCIA Y A. PÚBLICAS,11040000,SECRETARÍA GENERAL DE LA PRESIDENCIA Y A. PÚBLICAS,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121A,DIRECCIÓN Y SERV GRALES DE PRESIDENC Y ADM PBCAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22706,Estudios y trabajos técnicos,G/121A/22706,,,,,1500.0
11,PRESIDENCIA DE LA JUNTA,1104,SECRETARÍA GENERAL DE LA PRESIDENCIA Y A. PÚBLICAS,11040000,SECRETARÍA GENERAL DE LA PRESIDENCIA Y A. PÚBLICAS,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121A,DIRECCIÓN Y SERV GRALES DE PRESIDENC Y ADM PBCAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22709,Otros,G/121A/22709,,,,,3800.0
11,PRESIDENCIA DE LA JUNTA,1104,SECRETARÍA GENERAL DE LA PRESIDENCIA Y A. PÚBLICAS,11040000,SECRETARÍA GENERAL DE LA PRESIDENCIA Y A. PÚBLICAS,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121A,DIRECCIÓN Y SERV GRALES DE PRESIDENC Y ADM PBCAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22782,Servicios de carácter informático,G/121A/22782,,,,,3000.0
11,PRESIDENCIA DE LA JUNTA,1104,SECRETARÍA GENERAL DE LA PRESIDENCIA Y A. PÚBLICAS,11040000,SECRETARÍA GENERAL DE LA PRESIDENCIA Y A. PÚBLICAS,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121A,DIRECCIÓN Y SERV GRALES DE PRESIDENC Y ADM PBCAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23,INDEMNIZACIONES POR RAZÓN DEL SERVICIO,230,Dietas y locomoción,23000,A personal funcionario y no laboral,G/121A/23000,,,,,19700.0
11,PRESIDENCIA DE LA JUNTA,1104,SECRETARÍA GENERAL DE LA PRESIDENCIA Y A. PÚBLICAS,11040000,SECRETARÍA GENERAL DE LA PRESIDENCIA Y A. PÚBLICAS,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121A,DIRECCIÓN Y SERV GRALES DE PRESIDENC Y ADM PBCAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23,INDEMNIZACIONES POR RAZÓN DEL SERVICIO,230,Dietas y locomoción,23001,A personal laboral,G/121A/23001,,,,,3950.0
11,PRESIDENCIA DE LA JUNTA,1104,SECRETARÍA GENERAL DE LA PRESIDENCIA Y A. PÚBLICAS,11040000,SECRETARÍA GENERAL DE LA PRESIDENCIA Y A. PÚBLICAS,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121A,DIRECCIÓN Y SERV GRALES DE PRESIDENC Y ADM PBCAS,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,605,Mobiliario y enseres,60500,Mobiliario y enseres,G/121A/60500,,,JCCM/0000018847,NUEVAS INVERSIONES DE LA CONSEJERÍA,6000.0
11,PRESIDENCIA DE LA JUNTA,1104,SECRETARÍA GENERAL DE LA PRESIDENCIA Y A. PÚBLICAS,11040000,SECRETARÍA GENERAL DE LA PRESIDENCIA Y A. PÚBLICAS,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121A,DIRECCIÓN Y SERV GRALES DE PRESIDENC Y ADM PBCAS,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/121A/61200,,,JCCM/0000018848,OBRAS Y REFORMAS  DE LA CONSEJERÍA,94000.0
11,PRESIDENCIA DE LA JUNTA,1104,SECRETARÍA GENERAL DE LA PRESIDENCIA Y A. PÚBLICAS,11040000,SECRETARÍA GENERAL DE LA PRESIDENCIA Y A. PÚBLICAS,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121A,DIRECCIÓN Y SERV GRALES DE PRESIDENC Y ADM PBCAS,8,ACTIVOS FINANCIEROS,82,CONCESIÓN DE PRÉSTAMOS,820,A corto plazo,82000,A personal funcionario y no laboral,G/121A/82000,,,,,36000.0
11,PRESIDENCIA DE LA JUNTA,1104,SECRETARÍA GENERAL DE LA PRESIDENCIA Y A. PÚBLICAS,11040000,SECRETARÍA GENERAL DE LA PRESIDENCIA Y A. PÚBLICAS,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121A,DIRECCIÓN Y SERV GRALES DE PRESIDENC Y ADM PBCAS,8,ACTIVOS FINANCIEROS,82,CONCESIÓN DE PRÉSTAMOS,820,A corto plazo,82001,A personal laboral,G/121A/82001,,,,,25100.0
11,PRESIDENCIA DE LA JUNTA,1104,SECRETARÍA GENERAL DE LA PRESIDENCIA Y A. PÚBLICAS,11040000,SECRETARÍA GENERAL DE LA PRESIDENCIA Y A. PÚBLICAS,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121A,DIRECCIÓN Y SERV GRALES DE PRESIDENC Y ADM PBCAS,8,ACTIVOS FINANCIEROS,82,CONCESIÓN DE PRÉSTAMOS,821,A largo plazo,82100,A personal funcionario y no laboral,G/121A/82100,,,,,47200.0
11,PRESIDENCIA DE LA JUNTA,1104,SECRETARÍA GENERAL DE LA PRESIDENCIA Y A. PÚBLICAS,11040000,SECRETARÍA GENERAL DE LA PRESIDENCIA Y A. PÚBLICAS,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121A,DIRECCIÓN Y SERV GRALES DE PRESIDENC Y ADM PBCAS,8,ACTIVOS FINANCIEROS,82,CONCESIÓN DE PRÉSTAMOS,821,A largo plazo,82101,A personal laboral,G/121A/82101,,,,,17600.0
11,PRESIDENCIA DE LA JUNTA,1104,SECRETARÍA GENERAL DE LA PRESIDENCIA Y A. PÚBLICAS,11040000,SECRETARÍA GENERAL DE LA PRESIDENCIA Y A. PÚBLICAS,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,126C,MEDIOS DE COMUNICACIÓN,4,TRANSFERENCIAS CORRIENTES,42,A ENTIDADES PÚBLICAS DE LA JUNTA,421,A Entidades Públicas de la Junta,42110,Grupo Radiotelevisión de Castilla-La Mancha,G/126C/42110,,,JCCM/0000018881,TRANSFERENCIAS AL ENTE PUBLICO RTVCLM,36353770.0
11,PRESIDENCIA DE LA JUNTA,1104,SECRETARÍA GENERAL DE LA PRESIDENCIA Y A. PÚBLICAS,11040000,SECRETARÍA GENERAL DE LA PRESIDENCIA Y A. PÚBLICAS,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,126C,MEDIOS DE COMUNICACIÓN,4,TRANSFERENCIAS CORRIENTES,42,A ENTIDADES PÚBLICAS DE LA JUNTA,429,A otros entes públicos,42902,Consejo asesor de RTVE,G/126C/42902,,,JCCM/0000018882,TRANSFERENCIA CONSEJO ASESOR DE RTVECLM,21250.0
11,PRESIDENCIA DE LA JUNTA,1104,SECRETARÍA GENERAL DE LA PRESIDENCIA Y A. PÚBLICAS,11040000,SECRETARÍA GENERAL DE LA PRESIDENCIA Y A. PÚBLICAS,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,126C,MEDIOS DE COMUNICACIÓN,7,TRANSFERENCIAS DE CAPITAL,72,A ENTIDADES PÚBLICAS DE LA JUNTA,721,A Entidades Públicas de la Junta,72110,Grupo Radiotelevisión de Castilla-La Mancha,G/126C/72110,,,JCCM/0000018881,TRANSFERENCIAS AL ENTE PUBLICO RTVCLM,400000.0
11,PRESIDENCIA DE LA JUNTA,1105,DIRECCIÓN G. DE  COORDINACIÓN Y ADMON.  LOCAL,11050000,DIRECCIÓN G. DE  COORDINACIÓN Y ADMON.  LOCAL,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121C,RELACIÓN Y COORDINACIÓN CON CORPORACIONES LOCALES,1,GASTOS DE PERSONAL,10,ALTOS CARGOS,100,Retribuc básicas y otras remunerac altos cargos,10000,Retribuciones básicas,G/121C/10000,,,,,59010.0
11,PRESIDENCIA DE LA JUNTA,1105,DIRECCIÓN G. DE  COORDINACIÓN Y ADMON.  LOCAL,11050000,DIRECCIÓN G. DE  COORDINACIÓN Y ADMON.  LOCAL,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121C,RELACIÓN Y COORDINACIÓN CON CORPORACIONES LOCALES,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12000,Sueldos del Grupo A1 y Grupo A,G/121C/12000,,,,,410970.0
11,PRESIDENCIA DE LA JUNTA,1105,DIRECCIÓN G. DE  COORDINACIÓN Y ADMON.  LOCAL,11050000,DIRECCIÓN G. DE  COORDINACIÓN Y ADMON.  LOCAL,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121C,RELACIÓN Y COORDINACIÓN CON CORPORACIONES LOCALES,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12001,Sueldos del Grupo A2 y Grupo B,G/121C/12001,,,,,38720.0
11,PRESIDENCIA DE LA JUNTA,1105,DIRECCIÓN G. DE  COORDINACIÓN Y ADMON.  LOCAL,11050000,DIRECCIÓN G. DE  COORDINACIÓN Y ADMON.  LOCAL,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121C,RELACIÓN Y COORDINACIÓN CON CORPORACIONES LOCALES,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12002,Sueldos del Grupo C1 y Grupo C,G/121C/12002,,,,,108740.0
11,PRESIDENCIA DE LA JUNTA,1105,DIRECCIÓN G. DE  COORDINACIÓN Y ADMON.  LOCAL,11050000,DIRECCIÓN G. DE  COORDINACIÓN Y ADMON.  LOCAL,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121C,RELACIÓN Y COORDINACIÓN CON CORPORACIONES LOCALES,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12003,Sueldos del Grupo C2 y Grupo D,G/121C/12003,,,,,50280.0
11,PRESIDENCIA DE LA JUNTA,1105,DIRECCIÓN G. DE  COORDINACIÓN Y ADMON.  LOCAL,11050000,DIRECCIÓN G. DE  COORDINACIÓN Y ADMON.  LOCAL,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121C,RELACIÓN Y COORDINACIÓN CON CORPORACIONES LOCALES,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12008,Antigüedad,G/121C/12008,,,,,126730.0
11,PRESIDENCIA DE LA JUNTA,1105,DIRECCIÓN G. DE  COORDINACIÓN Y ADMON.  LOCAL,11050000,DIRECCIÓN G. DE  COORDINACIÓN Y ADMON.  LOCAL,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121C,RELACIÓN Y COORDINACIÓN CON CORPORACIONES LOCALES,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12100,Complemento de destino,G/121C/12100,,,,,361570.0
11,PRESIDENCIA DE LA JUNTA,1105,DIRECCIÓN G. DE  COORDINACIÓN Y ADMON.  LOCAL,11050000,DIRECCIÓN G. DE  COORDINACIÓN Y ADMON.  LOCAL,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121C,RELACIÓN Y COORDINACIÓN CON CORPORACIONES LOCALES,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12101,Complementos específicos,G/121C/12101,,,,,609010.0
11,PRESIDENCIA DE LA JUNTA,1105,DIRECCIÓN G. DE  COORDINACIÓN Y ADMON.  LOCAL,11050000,DIRECCIÓN G. DE  COORDINACIÓN Y ADMON.  LOCAL,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121C,RELACIÓN Y COORDINACIÓN CON CORPORACIONES LOCALES,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12102,Otros complementos,G/121C/12102,,,,,18000.0
11,PRESIDENCIA DE LA JUNTA,1105,DIRECCIÓN G. DE  COORDINACIÓN Y ADMON.  LOCAL,11050000,DIRECCIÓN G. DE  COORDINACIÓN Y ADMON.  LOCAL,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121C,RELACIÓN Y COORDINACIÓN CON CORPORACIONES LOCALES,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13004,Sueldos del grupo V,G/121C/13004,,,,,61270.0
11,PRESIDENCIA DE LA JUNTA,1105,DIRECCIÓN G. DE  COORDINACIÓN Y ADMON.  LOCAL,11050000,DIRECCIÓN G. DE  COORDINACIÓN Y ADMON.  LOCAL,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121C,RELACIÓN Y COORDINACIÓN CON CORPORACIONES LOCALES,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13008,Antigüedad,G/121C/13008,,,,,1350.0
11,PRESIDENCIA DE LA JUNTA,1105,DIRECCIÓN G. DE  COORDINACIÓN Y ADMON.  LOCAL,11050000,DIRECCIÓN G. DE  COORDINACIÓN Y ADMON.  LOCAL,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121C,RELACIÓN Y COORDINACIÓN CON CORPORACIONES LOCALES,1,GASTOS DE PERSONAL,16,"CUOTAS, PRESTAC Y GASTOS SOC A CARGO DEL EMPLEADOR",160,Cuotas sociales,16000,Seguridad Social,G/121C/16000,,,,,420070.0
11,PRESIDENCIA DE LA JUNTA,1105,DIRECCIÓN G. DE  COORDINACIÓN Y ADMON.  LOCAL,11050000,DIRECCIÓN G. DE  COORDINACIÓN Y ADMON.  LOCAL,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121C,RELACIÓN Y COORDINACIÓN CON CORPORACIONES LOCALES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22606,"Reuniones, conferencias y cursos",G/121C/22606,,,,,13020.0
11,PRESIDENCIA DE LA JUNTA,1105,DIRECCIÓN G. DE  COORDINACIÓN Y ADMON.  LOCAL,11050000,DIRECCIÓN G. DE  COORDINACIÓN Y ADMON.  LOCAL,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121C,RELACIÓN Y COORDINACIÓN CON CORPORACIONES LOCALES,4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,480,A familias e instituciones sin fin de lucro,48000,A familias e instituciones sin fin de lucro,G/121C/48000,,,JCCM/0000019932,APOYO  EMIGRANTES OTRAS CCAA EN CLM 2015,50000.0
11,PRESIDENCIA DE LA JUNTA,1105,DIRECCIÓN G. DE  COORDINACIÓN Y ADMON.  LOCAL,11050000,DIRECCIÓN G. DE  COORDINACIÓN Y ADMON.  LOCAL,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121C,RELACIÓN Y COORDINACIÓN CON CORPORACIONES LOCALES,4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,480,A familias e instituciones sin fin de lucro,48030,Ayuda Federación de Municipios y Provincias de CLM,G/121C/48030,,,JCCM/0000019929,AYUDA NOMINATIVA FEDERAC.MUNICIPIOS 2015,111100.0
11,PRESIDENCIA DE LA JUNTA,1105,DIRECCIÓN G. DE  COORDINACIÓN Y ADMON.  LOCAL,11050000,DIRECCIÓN G. DE  COORDINACIÓN Y ADMON.  LOCAL,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121C,RELACIÓN Y COORDINACIÓN CON CORPORACIONES LOCALES,4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,481,En materia de promoción y protección social,48156,Apoyo a emigrantes castellano-manchegos,G/121C/48156,,,JCCM/0000019930,APOYO A EMIGRANTES CAST-MANCHEGOS 2015,75000.0
11,PRESIDENCIA DE LA JUNTA,1105,DIRECCIÓN G. DE  COORDINACIÓN Y ADMON.  LOCAL,11050000,DIRECCIÓN G. DE  COORDINACIÓN Y ADMON.  LOCAL,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121C,RELACIÓN Y COORDINACIÓN CON CORPORACIONES LOCALES,7,TRANSFERENCIAS DE CAPITAL,76,A CORPORACIONES LOCALES,760,A corporaciones locales,76040,Fondo Regional de Cooperación Local,G/121C/76040,,,JCCM/0000019946,FONDO REGIONAL DE COOPERACIÓN LOCAL 2015,4000000.0
11,PRESIDENCIA DE LA JUNTA,1105,DIRECCIÓN G. DE  COORDINACIÓN Y ADMON.  LOCAL,11050000,DIRECCIÓN G. DE  COORDINACIÓN Y ADMON.  LOCAL,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121C,RELACIÓN Y COORDINACIÓN CON CORPORACIONES LOCALES,7,TRANSFERENCIAS DE CAPITAL,76,A CORPORACIONES LOCALES,760,A corporaciones locales,76050,Apoyo a las entidades locales,G/121C/76050,,,JCCM/0000019389,CONVOCAT. CASAS CONSISTORIALES 2013-15,1043600.0
11,PRESIDENCIA DE LA JUNTA,1105,DIRECCIÓN G. DE  COORDINACIÓN Y ADMON.  LOCAL,11050000,DIRECCIÓN G. DE  COORDINACIÓN Y ADMON.  LOCAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,46,OTROS SERVICIOS COMUNITARIOS Y SOCIALES,461A,ELECCIONES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22705,Procesos electorales,G/461A/22705,,,,,1390000.0
11,PRESIDENCIA DE LA JUNTA,1105,DIRECCIÓN G. DE  COORDINACIÓN Y ADMON.  LOCAL,11050000,DIRECCIÓN G. DE  COORDINACIÓN Y ADMON.  LOCAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,46,OTROS SERVICIOS COMUNITARIOS Y SOCIALES,461A,ELECCIONES,4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,480,A familias e instituciones sin fin de lucro,48000,A familias e instituciones sin fin de lucro,G/461A/48000,,,JCCM/0000018000,PROCESO ELECTORAL AUTONÓMICO,2310000.0
11,PRESIDENCIA DE LA JUNTA,1106,DIRECCIÓN GENERAL DE COMUNICACIÓN,11060000,DIRECCIÓN GENERAL DE COMUNICACIÓN,1,SERVICIOS DE CARÁCTER GENERAL,11,ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,112A,PRESIDENCIA DE LA JUNTA DE COMUNIDADES,1,GASTOS DE PERSONAL,10,ALTOS CARGOS,100,Retribuc básicas y otras remunerac altos cargos,10000,Retribuciones básicas,G/112A/10000,,,,,121950.0
11,PRESIDENCIA DE LA JUNTA,1106,DIRECCIÓN GENERAL DE COMUNICACIÓN,11060000,DIRECCIÓN GENERAL DE COMUNICACIÓN,1,SERVICIOS DE CARÁCTER GENERAL,11,ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,112A,PRESIDENCIA DE LA JUNTA DE COMUNIDADES,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12000,Sueldos del Grupo A1 y Grupo A,G/112A/12000,,,,,29360.0
11,PRESIDENCIA DE LA JUNTA,1106,DIRECCIÓN GENERAL DE COMUNICACIÓN,11060000,DIRECCIÓN GENERAL DE COMUNICACIÓN,1,SERVICIOS DE CARÁCTER GENERAL,11,ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,112A,PRESIDENCIA DE LA JUNTA DE COMUNIDADES,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12001,Sueldos del Grupo A2 y Grupo B,G/112A/12001,,,,,12910.0
11,PRESIDENCIA DE LA JUNTA,1106,DIRECCIÓN GENERAL DE COMUNICACIÓN,11060000,DIRECCIÓN GENERAL DE COMUNICACIÓN,1,SERVICIOS DE CARÁCTER GENERAL,11,ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,112A,PRESIDENCIA DE LA JUNTA DE COMUNIDADES,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12002,Sueldos del Grupo C1 y Grupo C,G/112A/12002,,,,,39540.0
11,PRESIDENCIA DE LA JUNTA,1106,DIRECCIÓN GENERAL DE COMUNICACIÓN,11060000,DIRECCIÓN GENERAL DE COMUNICACIÓN,1,SERVICIOS DE CARÁCTER GENERAL,11,ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,112A,PRESIDENCIA DE LA JUNTA DE COMUNIDADES,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12003,Sueldos del Grupo C2 y Grupo D,G/112A/12003,,,,,33520.0
11,PRESIDENCIA DE LA JUNTA,1106,DIRECCIÓN GENERAL DE COMUNICACIÓN,11060000,DIRECCIÓN GENERAL DE COMUNICACIÓN,1,SERVICIOS DE CARÁCTER GENERAL,11,ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,112A,PRESIDENCIA DE LA JUNTA DE COMUNIDADES,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12008,Antigüedad,G/112A/12008,,,,,13990.0
11,PRESIDENCIA DE LA JUNTA,1106,DIRECCIÓN GENERAL DE COMUNICACIÓN,11060000,DIRECCIÓN GENERAL DE COMUNICACIÓN,1,SERVICIOS DE CARÁCTER GENERAL,11,ALTA DIRECCIÓN DE LA COMUNIDAD AUTÓNOMA,112A,PRESIDENCIA DE LA JUNTA DE COMUNIDADES,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12100,Complemento de destino,G/112A/12100,,,,,68400.0
