#Sección,Des. Sección,O. Gestor,Des. O. Gestor,Centro Gestor,Des. C. Gestor,G. Función,Des. G. Función,i,j,Programa,Des. Programa,Capítulo,Des. Capítulo,Artículo,Des. Artículo,Concepto,Des. Concepto,Subconcepto,Des. Subconcepto,Pos. Presupuestaria,Fondo,Des. Fondo,Proyecto,Des. Proyecto,Presupuesto 2023
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413A,EPIDEMIOLOGÍA Y PROMOCIÓN DE LA SALUD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22706,Estudios y trabajos técnicos,G/413A/22706,0000000520,Plan Regional de Drogas. AGE,,,117070
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413A,EPIDEMIOLOGÍA Y PROMOCIÓN DE LA SALUD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22706,Estudios y trabajos técnicos,G/413A/22706,0000000530,Programa de farmacovigilancia. OO.AA.EE,,,45000
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413A,EPIDEMIOLOGÍA Y PROMOCIÓN DE LA SALUD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22709,Otros,G/413A/22709,,,,,3608360
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413A,EPIDEMIOLOGÍA Y PROMOCIÓN DE LA SALUD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22750,Servicios contratados y de comedor,G/413A/22750,,,,,57730
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413A,EPIDEMIOLOGÍA Y PROMOCIÓN DE LA SALUD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23,INDEMNIZACIONES POR RAZÓN DEL SERVICIO,230,Dietas y locomoción,23000,A personal funcionario y no laboral,G/413A/23000,,,,,4000
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413A,EPIDEMIOLOGÍA Y PROMOCIÓN DE LA SALUD,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23,INDEMNIZACIONES POR RAZÓN DEL SERVICIO,230,Dietas y locomoción,23000,A personal funcionario y no laboral,G/413A/23000,0000000530,Programa de farmacovigilancia. OO.AA.EE,,,5000
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413A,EPIDEMIOLOGÍA Y PROMOCIÓN DE LA SALUD,4,TRANSFERENCIAS CORRIENTES,46,A CORPORACIONES LOCALES,462,En materia sanitaria,46231,Plan regional de drogas,G/413A/46231,0000000520,Plan Regional de Drogas. AGE,JCCM/0000024785,PROGRAMAS PREVENCION DROGAS AYTOS 2023,326000
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413A,EPIDEMIOLOGÍA Y PROMOCIÓN DE LA SALUD,4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,482,En materia sanitaria,48231,Plan regional de drogas,G/413A/48231,0000000520,Plan Regional de Drogas. AGE,JCCM/0000024786,PROGRAMAS ATENCION DROGAS ISFL 2023,217240
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413A,EPIDEMIOLOGÍA Y PROMOCIÓN DE LA SALUD,6,INVERSIONES REALES,62,INVERSIÓN NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATI,621,"Maquinaria, instalaciones y utillaje",62100,Maquinaria,G/413A/62100,,,JCCM/0000000365,EQUIPAMIENTO  E  INVERSIONES CTD EL ALBA,22550
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413A,EPIDEMIOLOGÍA Y PROMOCIÓN DE LA SALUD,6,INVERSIONES REALES,62,INVERSIÓN NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATI,623,Mobiliario y enseres,62300,Mobiliario y enseres,G/413A/62300,,,JCCM/0000000365,EQUIPAMIENTO  E  INVERSIONES CTD EL ALBA,4000
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12000,Sueldos del Grupo A1 y Grupo A,G/413B/12000,,,,,7637800
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12001,Sueldos del Grupo A2 y Grupo B,G/413B/12001,,,,,119940
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12002,Sueldos del Grupo C1 y Grupo C,G/413B/12002,,,,,183690
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12003,Sueldos del Grupo C2 y Grupo D,G/413B/12003,,,,,233580
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12008,Antigüedad,G/413B/12008,,,,,1900870
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12009,Sustituciones,G/413B/12009,,,,,550000
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12100,Complemento de destino,G/413B/12100,,,,,4342760
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12101,Complementos específicos,G/413B/12101,,,,,8289110
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12109,Sustituciones,G/413B/12109,,,,,800000
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13002,Sueldos del grupo III,G/413B/13002,,,,,569520
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13003,Sueldos del grupo IV,G/413B/13003,,,,,20400
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13008,Antigüedad,G/413B/13008,,,,,128790
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13009,Sustituciones. Retribuciones básicas,G/413B/13009,,,,,15000
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),131,Retribuciones complementarias del personal laboral,13101,Complementos específicos,G/413B/13101,,,,,78800
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),131,Retribuciones complementarias del personal laboral,13109,Sustituciones. Retribuciones complementarias,G/413B/13109,,,,,2000
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,1,GASTOS DE PERSONAL,16,"CUOTAS, PRESTAC Y GASTOS SOC A CARGO DEL EMPLEADOR",160,Cuotas sociales,16000,Seguridad Social,G/413B/16000,,,,,4655010
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,1,GASTOS DE PERSONAL,16,"CUOTAS, PRESTAC Y GASTOS SOC A CARGO DEL EMPLEADOR",160,Cuotas sociales,16001,Otras,G/413B/16001,,,,,75000
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20,ARRENDAMIENTOS Y CÁNONES,202,Edificios y otras construcciones,20200,Edificios y otras construcciones,G/413B/20200,,,,,19840
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20,ARRENDAMIENTOS Y CÁNONES,209,Cánones,20900,Cánones,G/413B/20900,,,,,790
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIONES, MANTENIMIENTO Y CONSERVACIÓN",212,Edificios y otras construcciones,21200,Edificios y otras construcciones,G/413B/21200,,,,,11720
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIONES, MANTENIMIENTO Y CONSERVACIÓN",213,"Maquinaria, instalaciones y utillaje",21300,"Maquinaria, instalaciones y utillaje",G/413B/21300,,,,,119900
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIONES, MANTENIMIENTO Y CONSERVACIÓN",214,Elementos de transporte,21400,Elementos de transporte,G/413B/21400,,,,,117270
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIONES, MANTENIMIENTO Y CONSERVACIÓN",215,Mobiliario y enseres,21500,Mobiliario y enseres,G/413B/21500,,,,,4370
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIONES, MANTENIMIENTO Y CONSERVACIÓN",216,Equipos para procesos de información,21600,Equipos para procesos de información,G/413B/21600,,,,,2860
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",220,Material de oficina,22000,Ordinario no inventariable,G/413B/22000,,,,,59440
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",220,Material de oficina,22001,"Prensa, revistas, libros y otras publicaciones",G/413B/22001,,,,,1000
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",220,Material de oficina,22002,Material informático no inventariable,G/413B/22002,,,,,3000
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22100,Energía eléctrica,G/413B/22100,,,,,3500
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22102,Gas,G/413B/22102,,,,,8110
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22103,Combustible,G/413B/22103,,,,,1830
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22109,Otros suministros,G/413B/22109,,,,,9170
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22141,Vestuario,G/413B/22141,,,,,4650
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22161,Material del laboratorio,G/413B/22161,,,,,1357040
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22164,Otro material sanitario,G/413B/22164,,,,,1000
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",223,Transportes,22300,Transportes,G/413B/22300,,,,,1000
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",225,Tributos,22500,Locales,G/413B/22500,,,,,500
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",225,Tributos,22502,Estatales,G/413B/22502,,,,,2000
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22700,Limpieza y aseo,G/413B/22700,,,,,13200
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22706,Estudios y trabajos técnicos,G/413B/22706,,,,,712650
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22709,Otros,G/413B/22709,,,,,2000
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22720,Actividades científicas y generales,G/413B/22720,,,,,3000
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23,INDEMNIZACIONES POR RAZÓN DEL SERVICIO,230,Dietas y locomoción,23000,A personal funcionario y no laboral,G/413B/23000,,,,,29760
26,SANIDAD,2606,DIRECCIÓN GENERAL DE SALUD PÚBLICA,26060000,DIRECCIÓN GENERAL DE SALUD PÚBLICA,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,,,413B,SANIDAD AMBIENTAL E HIGIENE DE LOS ALIMENTOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23,INDEMNIZACIONES POR RAZÓN DEL SERVICIO,233,Otras indemnizaciones,23300,A personal funcionario y no laboral,G/413B/23300,,,,,5000
