#Sección,Denominación Sección,Dirección General,Denominación Dirección General,Grupo de Función,Denominación Grupo de Función,Denominación Función,Función,Programa,Denominación Programa,Capítulo,Denominación Capítulo,Artículo,Denominación Artículo,Concepto,Denominación Concepto,Subconcepto,Denominación Subconcepto,Obligado
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421A,"DIRECCIÓN Y S. G. DE EDUCACIÓN, CULTURA",2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",227,Trab real ot empres y pro,22701,Seguridad,417477.41
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421A,"DIRECCIÓN Y S. G. DE EDUCACIÓN, CULTURA",2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",227,Trab real ot empres y pro,22703,Postales,772.97
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421A,"DIRECCIÓN Y S. G. DE EDUCACIÓN, CULTURA",2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",227,Trab real ot empres y pro,22704,"Custodia, depósito y alm",5082
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421A,"DIRECCIÓN Y S. G. DE EDUCACIÓN, CULTURA",2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",227,Trab real ot empres y pro,22706,Estudios y trabajos técn,238504.59
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421A,"DIRECCIÓN Y S. G. DE EDUCACIÓN, CULTURA",2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",227,Trab real ot empres y pro,22709,Otros,500283.31
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421A,"DIRECCIÓN Y S. G. DE EDUCACIÓN, CULTURA",2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",227,Trab real ot empres y pro,22782,Serv carácter informático,285028.11
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421A,"DIRECCIÓN Y S. G. DE EDUCACIÓN, CULTURA",2,G BIENES CORRIEN Y SER,23,INDEMNICACIONES SERVICIO,230,Dietas y locomoción,23000,A personal funcionario,124503.6
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421A,"DIRECCIÓN Y S. G. DE EDUCACIÓN, CULTURA",2,G BIENES CORRIEN Y SER,23,INDEMNICACIONES SERVICIO,230,Dietas y locomoción,23001,A personal laboral,41498.37
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421A,"DIRECCIÓN Y S. G. DE EDUCACIÓN, CULTURA",2,G BIENES CORRIEN Y SER,23,INDEMNICACIONES SERVICIO,230,Dietas y locomoción,23010,A personal funcionario y no laboral con,1881.51
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421A,"DIRECCIÓN Y S. G. DE EDUCACIÓN, CULTURA",2,G BIENES CORRIEN Y SER,23,INDEMNICACIONES SERVICIO,233,Otras indemnizaciones,23300,A personal funcionario,2811.34
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421A,"DIRECCIÓN Y S. G. DE EDUCACIÓN, CULTURA",6,INVERSIONES REALES,60,PROYECTOS INVERSIÓN NUEVA,603,"Maquin, instal y utillaje",60301,Instalaciones técnicas,41175.57
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421A,"DIRECCIÓN Y S. G. DE EDUCACIÓN, CULTURA",6,INVERSIONES REALES,60,PROYECTOS INVERSIÓN NUEVA,605,Mobiliario y enseres,60500,Mobiliario y enseres,4116.9
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421A,"DIRECCIÓN Y S. G. DE EDUCACIÓN, CULTURA",6,INVERSIONES REALES,60,PROYECTOS INVERSIÓN NUEVA,606,Equip proces información,60600,Equip proces información,56863.82
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421A,"DIRECCIÓN Y S. G. DE EDUCACIÓN, CULTURA",6,INVERSIONES REALES,60,PROYECTOS INVERSIÓN NUEVA,609,Inmovilizado inmaterial,60902,Aplicaciones informáticas,56964.38
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421A,"DIRECCIÓN Y S. G. DE EDUCACIÓN, CULTURA",6,INVERSIONES REALES,61,P. INVERSIÓN REPOSICIÓN,612,Edif y otras construccion,61200,Edif y otras construccion,149645.49
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421A,"DIRECCIÓN Y S. G. DE EDUCACIÓN, CULTURA",6,INVERSIONES REALES,61,P. INVERSIÓN REPOSICIÓN,616,Equip proces información,61600,Equip proces información,41462.17
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421A,"DIRECCIÓN Y S. G. DE EDUCACIÓN, CULTURA",6,INVERSIONES REALES,61,P. INVERSIÓN REPOSICIÓN,619,Inmovilizado inmaterial,61902,Aplicaciones informáticas,
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421A,"DIRECCIÓN Y S. G. DE EDUCACIÓN, CULTURA",8,ACTIVOS FINANCIEROS,82,CONCESIÓN DE PRÉSTAMOS,820,A corto plazo,82000,A personal funcionario,7300
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421A,"DIRECCIÓN Y S. G. DE EDUCACIÓN, CULTURA",8,ACTIVOS FINANCIEROS,82,CONCESIÓN DE PRÉSTAMOS,820,A corto plazo,82001,A personal laboral,2700.38
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421A,"DIRECCIÓN Y S. G. DE EDUCACIÓN, CULTURA",8,ACTIVOS FINANCIEROS,82,CONCESIÓN DE PRÉSTAMOS,821,A largo plazo,82100,A personal funcionario,36699.38
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421A,"DIRECCIÓN Y S. G. DE EDUCACIÓN, CULTURA",8,ACTIVOS FINANCIEROS,82,CONCESIÓN DE PRÉSTAMOS,821,A largo plazo,82101,A personal laboral,28200
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",220,Material de oficina,22001,"Prensa, revistas, libros",
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",220,Material de oficina,22002,Material informát no inv,431.82
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",227,Trab real ot empres y pro,22706,Estudios y trabajos técn,50094
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",227,Trab real ot empres y pro,22782,Serv carácter informático,735999.67
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,6,INVERSIONES REALES,60,PROYECTOS INVERSIÓN NUEVA,606,Equip proces información,60600,Equip proces información,677.6
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,6,INVERSIONES REALES,60,PROYECTOS INVERSIÓN NUEVA,609,Inmovilizado inmaterial,60902,Aplicaciones informáticas,122771.63
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,6,INVERSIONES REALES,61,P. INVERSIÓN REPOSICIÓN,616,Equip proces información,61600,Equip proces información,131876.06
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,6,INVERSIONES REALES,61,P. INVERSIÓN REPOSICIÓN,619,Inmovilizado inmaterial,61902,Aplicaciones informáticas,100004.69
18,"EDUCACIÓN, CULTURA Y DEPORTES",1803,"VICECONSEJERÍA DE EDUCACIÓN, UNIVERSIDAD",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421A,"DIRECCIÓN Y S. G. DE EDUCACIÓN, CULTURA",1,GASTOS DE PERSONAL,10,ALTOS CARGOS,100,Retr bás y ot rem alt car,10000,Retribuciones básicas,122714.41
18,"EDUCACIÓN, CULTURA Y DEPORTES",1803,"VICECONSEJERÍA DE EDUCACIÓN, UNIVERSIDAD",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421A,"DIRECCIÓN Y S. G. DE EDUCACIÓN, CULTURA",1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12008,Antigüedad,10875.74
18,"EDUCACIÓN, CULTURA Y DEPORTES",1803,"VICECONSEJERÍA DE EDUCACIÓN, UNIVERSIDAD",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421A,"DIRECCIÓN Y S. G. DE EDUCACIÓN, CULTURA",1,GASTOS DE PERSONAL,16,"CUOT, PREST Y GTOS SOCIAL",160,Cuotas sociales,16000,Seguridad Social,
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN ED,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421A,"DIRECCIÓN Y S. G. DE EDUCACIÓN, CULTURA",1,GASTOS DE PERSONAL,10,ALTOS CARGOS,100,Retr bás y ot rem alt car,10000,Retribuciones básicas,33684.73
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN ED,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421A,"DIRECCIÓN Y S. G. DE EDUCACIÓN, CULTURA",1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12008,Antigüedad,1074.96
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN ED,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421A,"DIRECCIÓN Y S. G. DE EDUCACIÓN, CULTURA",1,GASTOS DE PERSONAL,13,LABORALES (EXC INST SANI),130,Retrib bás person laboral,13004,Sueldos del grupo V,
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN ED,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421A,"DIRECCIÓN Y S. G. DE EDUCACIÓN, CULTURA",1,GASTOS DE PERSONAL,16,"CUOT, PREST Y GTOS SOCIAL",160,Cuotas sociales,16000,Seguridad Social,1148.97
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN ED,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421A,"DIRECCIÓN Y S. G. DE EDUCACIÓN, CULTURA",1,GASTOS DE PERSONAL,16,"CUOT, PREST Y GTOS SOCIAL",167,Gtos y prest soc docentes,16705,Acción social,17333.06
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN ED,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421A,"DIRECCIÓN Y S. G. DE EDUCACIÓN, CULTURA",1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,170,Retribuciones básicas,17000,Sueldos del Grupo A1 y A,1309254.91
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN ED,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421A,"DIRECCIÓN Y S. G. DE EDUCACIÓN, CULTURA",1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,170,Retribuciones básicas,17001,Sueldos del Grupo A2 y B,206225.34
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN ED,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421A,"DIRECCIÓN Y S. G. DE EDUCACIÓN, CULTURA",1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,170,Retribuciones básicas,17008,Antigüedad,498789.85
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN ED,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421A,"DIRECCIÓN Y S. G. DE EDUCACIÓN, CULTURA",1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,171,Retribuciones complementa,17100,Complemento de destino,997720.61
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN ED,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421A,"DIRECCIÓN Y S. G. DE EDUCACIÓN, CULTURA",1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,171,Retribuciones complementa,17101,Compon gral comple especí,1261046.05
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN ED,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421A,"DIRECCIÓN Y S. G. DE EDUCACIÓN, CULTURA",1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,171,Retribuciones complementa,17102,Compon sing comple especí,948178.93
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN ED,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421A,"DIRECCIÓN Y S. G. DE EDUCACIÓN, CULTURA",1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,171,Retribuciones complementa,17105,Complemto espec form perm,431549.76
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN ED,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421A,"DIRECCIÓN Y S. G. DE EDUCACIÓN, CULTURA",1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,171,Retribuciones complementa,17108,Otras retribuciones compl,25.8
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN ED,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421A,"DIRECCIÓN Y S. G. DE EDUCACIÓN, CULTURA",1,GASTOS DE PERSONAL,17,PERSONAL DOCENTE,171,Retribuciones complementa,17148,Complemento por Incapacidad Temporal,41798.21
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN ED,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421A,"DIRECCIÓN Y S. G. DE EDUCACIÓN, CULTURA",2,G BIENES CORRIEN Y SER,23,INDEMNICACIONES SERVICIO,230,Dietas y locomoción,23000,A personal funcionario,436297.84
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN ED,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421A,"DIRECCIÓN Y S. G. DE EDUCACIÓN, CULTURA",2,G BIENES CORRIEN Y SER,23,INDEMNICACIONES SERVICIO,230,Dietas y locomoción,23001,A personal laboral,8022.96
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN ED,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421A,"DIRECCIÓN Y S. G. DE EDUCACIÓN, CULTURA",2,G BIENES CORRIEN Y SER,23,INDEMNICACIONES SERVICIO,233,Otras indemnizaciones,23300,A personal funcionario,264021.32
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN ED,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421A,"DIRECCIÓN Y S. G. DE EDUCACIÓN, CULTURA",2,G BIENES CORRIEN Y SER,23,INDEMNICACIONES SERVICIO,233,Otras indemnizaciones,23301,A personal laboral,18564.37
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN ED,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421A,"DIRECCIÓN Y S. G. DE EDUCACIÓN, CULTURA",8,ACTIVOS FINANCIEROS,82,CONCESIÓN DE PRÉSTAMOS,821,A largo plazo,82100,A personal funcionario,225000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN ED,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421B,FFORMACIÓN P. PROFESORADO E INNOVACIÓN E,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12001,Sueldos del Grupo A2 y B,
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN ED,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421B,FFORMACIÓN P. PROFESORADO E INNOVACIÓN E,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12002,Sueldos del Grupo C1 y C,
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN ED,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421B,FFORMACIÓN P. PROFESORADO E INNOVACIÓN E,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12003,Sueldos del Grupo C2 y D,18549.45
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN ED,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421B,FFORMACIÓN P. PROFESORADO E INNOVACIÓN E,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12008,Antigüedad,518.42
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN ED,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421B,FFORMACIÓN P. PROFESORADO E INNOVACIÓN E,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,121,Retrib. complementarias,12100,Complemento de destino,9724.59
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN ED,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421B,FFORMACIÓN P. PROFESORADO E INNOVACIÓN E,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,121,Retrib. complementarias,12101,Complementos específicos,13384.63
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN ED,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421B,FFORMACIÓN P. PROFESORADO E INNOVACIÓN E,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,121,Retrib. complementarias,12102,Otros complementos,
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN ED,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421B,FFORMACIÓN P. PROFESORADO E INNOVACIÓN E,1,GASTOS DE PERSONAL,13,LABORALES (EXC INST SANI),130,Retrib bás person laboral,13004,Sueldos del grupo V,2188
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN ED,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421B,FFORMACIÓN P. PROFESORADO E INNOVACIÓN E,1,GASTOS DE PERSONAL,13,LABORALES (EXC INST SANI),130,Retrib bás person laboral,13008,Antigüedad,139.44
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN ED,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421B,FFORMACIÓN P. PROFESORADO E INNOVACIÓN E,1,GASTOS DE PERSONAL,13,LABORALES (EXC INST SANI),130,Retrib bás person laboral,13009,Sustituciones. Ret. básic,12866.04
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN ED,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421B,FFORMACIÓN P. PROFESORADO E INNOVACIÓN E,1,GASTOS DE PERSONAL,13,LABORALES (EXC INST SANI),131,Retrib compl pers laboral,13101,Complementos específicos,
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN ED,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421B,FFORMACIÓN P. PROFESORADO E INNOVACIÓN E,1,GASTOS DE PERSONAL,13,LABORALES (EXC INST SANI),131,Retrib compl pers laboral,13102,Otros complementos,1268.01
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN ED,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421B,FFORMACIÓN P. PROFESORADO E INNOVACIÓN E,1,GASTOS DE PERSONAL,13,LABORALES (EXC INST SANI),131,Retrib compl pers laboral,13109,Sustituciones. Ret. compl,1346.87
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN ED,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421B,FFORMACIÓN P. PROFESORADO E INNOVACIÓN E,1,GASTOS DE PERSONAL,13,LABORALES (EXC INST SANI),131,Retrib compl pers laboral,13148,Complemento por Incapacidad Temporal,86.1
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN ED,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421B,FFORMACIÓN P. PROFESORADO E INNOVACIÓN E,1,GASTOS DE PERSONAL,16,"CUOT, PREST Y GTOS SOCIAL",160,Cuotas sociales,16000,Seguridad Social,44899.73
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN ED,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421B,FFORMACIÓN P. PROFESORADO E INNOVACIÓN E,1,GASTOS DE PERSONAL,16,"CUOT, PREST Y GTOS SOCIAL",160,Cuotas sociales,16001,Otras,
18,"EDUCACIÓN, CULTURA Y DEPORTES",1804,D.G. RECURSOS HUMANOS Y PLANIFICACIÓN ED,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,42,EDUCACIÓN,421B,FFORMACIÓN P. PROFESORADO E INNOVACIÓN E,1,GASTOS DE PERSONAL,16,"CUOT, PREST Y GTOS SOCIAL",163,Gastos y presta laborales,16305,Acción social,38.66
