#Sección,b,Dirección General,d,Grupo de Función,f,Función,h,Programa,j,Capítulo,l,Artículo,n,Concepto,p,Subconcepto,r,Obligado
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1509,DIRECCIÓN GENERAL DE PROTECCIÓN CIUDADAN,2,"DEFENSA, PROTECCIÓN CIVIL Y SEGURIDAD CI",22,PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA,221A,PROTECCIÓN CIUDADANA,6,INVERSIONES REALES,62,INVERSIÓN NUEVA ASOCIADA AL FUNCIONAMIEN,623,Mobiliario y enseres,62300,Mobiliario y enseres. Activable e invent,2619.65
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1509,DIRECCIÓN GENERAL DE PROTECCIÓN CIUDADAN,2,"DEFENSA, PROTECCIÓN CIVIL Y SEGURIDAD CI",22,PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA,221A,PROTECCIÓN CIUDADANA,6,INVERSIONES REALES,62,INVERSIÓN NUEVA ASOCIADA AL FUNCIONAMIEN,623,Mobiliario y enseres,62320,Mobiliario y enseres. No activable y no,391.06
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1509,DIRECCIÓN GENERAL DE PROTECCIÓN CIUDADAN,2,"DEFENSA, PROTECCIÓN CIVIL Y SEGURIDAD CI",22,PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA,221A,PROTECCIÓN CIUDADANA,6,INVERSIONES REALES,62,INVERSIÓN NUEVA ASOCIADA AL FUNCIONAMIEN,625,Otro inmovilizado material,62520,Otro inmovil material. No activable y no,4615.56
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1509,DIRECCIÓN GENERAL DE PROTECCIÓN CIUDADAN,2,"DEFENSA, PROTECCIÓN CIVIL Y SEGURIDAD CI",22,PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA,221A,PROTECCIÓN CIUDADANA,6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNC,630,Edificios y otras construcciones,63000,Edificios y otras construcciones,62142.07
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1509,DIRECCIÓN GENERAL DE PROTECCIÓN CIUDADAN,2,"DEFENSA, PROTECCIÓN CIVIL Y SEGURIDAD CI",22,PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA,221A,PROTECCIÓN CIUDADANA,6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNC,630,Edificios y otras construcciones,63020,Invers manteni edif construc (No activa,4889.61
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1509,DIRECCIÓN GENERAL DE PROTECCIÓN CIUDADAN,2,"DEFENSA, PROTECCIÓN CIVIL Y SEGURIDAD CI",22,PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA,221A,PROTECCIÓN CIUDADANA,6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNC,631,"Maquinaria, instalaciones y utillaje",63100,Maquinaria. Activable e inventariable,4397.5
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1509,DIRECCIÓN GENERAL DE PROTECCIÓN CIUDADAN,2,"DEFENSA, PROTECCIÓN CIVIL Y SEGURIDAD CI",22,PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA,221A,PROTECCIÓN CIUDADANA,6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNC,631,"Maquinaria, instalaciones y utillaje",63101,Instalaciones técnicas. Activable e inve,2681.87
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1509,DIRECCIÓN GENERAL DE PROTECCIÓN CIUDADAN,2,"DEFENSA, PROTECCIÓN CIVIL Y SEGURIDAD CI",22,PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA,221A,PROTECCIÓN CIUDADANA,6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNC,631,"Maquinaria, instalaciones y utillaje",63110,Maquinaria. No activable e inventariable,607.2
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1509,DIRECCIÓN GENERAL DE PROTECCIÓN CIUDADAN,2,"DEFENSA, PROTECCIÓN CIVIL Y SEGURIDAD CI",22,PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA,221A,PROTECCIÓN CIUDADANA,6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNC,631,"Maquinaria, instalaciones y utillaje",63111,Instalaciones técnicas. No activable e i,2675.67
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1509,DIRECCIÓN GENERAL DE PROTECCIÓN CIUDADAN,2,"DEFENSA, PROTECCIÓN CIVIL Y SEGURIDAD CI",22,PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA,221A,PROTECCIÓN CIUDADANA,6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNC,631,"Maquinaria, instalaciones y utillaje",63121,Instalaciones técnicas. No activable y n,4283.4
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1509,DIRECCIÓN GENERAL DE PROTECCIÓN CIUDADAN,2,"DEFENSA, PROTECCIÓN CIVIL Y SEGURIDAD CI",22,PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA,221A,PROTECCIÓN CIUDADANA,6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNC,633,Mobiliario y enseres,63300,Mobiliario y enseres. Activable e invent,1995
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1509,DIRECCIÓN GENERAL DE PROTECCIÓN CIUDADAN,2,"DEFENSA, PROTECCIÓN CIVIL Y SEGURIDAD CI",22,PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA,221A,PROTECCIÓN CIUDADANA,6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNC,633,Mobiliario y enseres,63310,Mobiliario y enseres. No activable e inv,19244.29
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1509,DIRECCIÓN GENERAL DE PROTECCIÓN CIUDADAN,2,"DEFENSA, PROTECCIÓN CIVIL Y SEGURIDAD CI",22,PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA,221A,PROTECCIÓN CIUDADANA,6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNC,633,Mobiliario y enseres,63320,Mobiliario y enseres. No activable y no,1004.88
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1509,DIRECCIÓN GENERAL DE PROTECCIÓN CIUDADAN,2,"DEFENSA, PROTECCIÓN CIVIL Y SEGURIDAD CI",22,PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA,221A,PROTECCIÓN CIUDADANA,6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNC,634,Equipos para procesos de información,63410,Equip proces informa. No activable e inv,890.56
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1509,DIRECCIÓN GENERAL DE PROTECCIÓN CIUDADAN,2,"DEFENSA, PROTECCIÓN CIVIL Y SEGURIDAD CI",22,PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA,221A,PROTECCIÓN CIUDADANA,6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNC,635,Otro inmovilizado material,63520,Otro inmovil material. No activable y no,1021.31
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1509,DIRECCIÓN GENERAL DE PROTECCIÓN CIUDADAN,2,"DEFENSA, PROTECCIÓN CIVIL Y SEGURIDAD CI",22,PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA,221A,PROTECCIÓN CIUDADANA,6,INVERSIONES REALES,64,INVERSIÓN NUEVA DE CARÁCTER INMATERIAL,640,Inversión nueva de inmovilizado inmateri,64006,Otro inmovilizado inmaterial. Activable,
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1509,DIRECCIÓN GENERAL DE PROTECCIÓN CIUDADAN,2,"DEFENSA, PROTECCIÓN CIVIL Y SEGURIDAD CI",22,PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA,221A,PROTECCIÓN CIUDADANA,6,INVERSIONES REALES,64,INVERSIÓN NUEVA DE CARÁCTER INMATERIAL,640,Inversión nueva de inmovilizado inmateri,64026,Otro inmovil inmaterial. No activable y,
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1509,DIRECCIÓN GENERAL DE PROTECCIÓN CIUDADAN,2,"DEFENSA, PROTECCIÓN CIVIL Y SEGURIDAD CI",22,PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA,221A,PROTECCIÓN CIUDADANA,7,TRANSFERENCIAS DE CAPITAL,76,A CORPORACIONES LOCALES,761,En mat prom y prot social,7618D,Dot agrup voluntarios PC,309169.18
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1511,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DIGI,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,1,GASTOS DE PERSONAL,10,ALTOS CARGOS,100,Retr bás y ot rem alt car,10000,Retribuciones básicas,66333.54
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1511,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DIGI,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12000,Sueldos del Grupo A1 y A,636134.75
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1511,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DIGI,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12001,Sueldos del Grupo A2 y B,1190073.6
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1511,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DIGI,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12002,Sueldos del Grupo C1 y C,2232883.25
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1511,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DIGI,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12003,Sueldos del Grupo C2 y D,45872.8
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1511,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DIGI,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12007,Func interinos temporales,97896.08
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1511,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DIGI,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12008,Antigüedad,984716.49
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1511,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DIGI,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12009,Sustituciones,2446.63
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1511,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DIGI,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,121,Retrib. complementarias,12100,Complemento de destino,2642293.9
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1511,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DIGI,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,121,Retrib. complementarias,12101,Complementos específicos,5841083.52
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1511,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DIGI,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,121,Retrib. complementarias,12102,Otros complementos,39524.59
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1511,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DIGI,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,121,Retrib. complementarias,12107,Funcionarios interinos para programas te,147085.62
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1511,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DIGI,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,121,Retrib. complementarias,12109,Sustituciones,3939.58
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1511,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DIGI,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,121,Retrib. complementarias,12148,Complemento por Incapacidad Temporal,66345.76
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1511,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DIGI,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,1,GASTOS DE PERSONAL,13,LABORALES (EXC INST SANI),130,Retrib bás person laboral,13002,Sueldos del grupo III,53145.97
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1511,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DIGI,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,1,GASTOS DE PERSONAL,13,LABORALES (EXC INST SANI),130,Retrib bás person laboral,13003,Sueldos del grupo IV,50874.47
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1511,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DIGI,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,1,GASTOS DE PERSONAL,13,LABORALES (EXC INST SANI),130,Retrib bás person laboral,13008,Antigüedad,35251.24
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1511,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DIGI,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,1,GASTOS DE PERSONAL,13,LABORALES (EXC INST SANI),131,Retrib compl pers laboral,13101,Complementos específicos,14359.38
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1511,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DIGI,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,1,GASTOS DE PERSONAL,13,LABORALES (EXC INST SANI),131,Retrib compl pers laboral,13102,Otros complementos,299.31
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1511,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DIGI,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,1,GASTOS DE PERSONAL,13,LABORALES (EXC INST SANI),131,Retrib compl pers laboral,13148,Complemento por Incapacidad Temporal,107.29
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1511,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DIGI,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,1,GASTOS DE PERSONAL,13,LABORALES (EXC INST SANI),132,Retrib bás laboral event,13200,Retribuciones básicas,22083.88
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1511,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DIGI,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,1,GASTOS DE PERSONAL,13,LABORALES (EXC INST SANI),132,Retrib bás laboral event,13208,Antigüedad,3877.86
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1511,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DIGI,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,1,GASTOS DE PERSONAL,13,LABORALES (EXC INST SANI),132,Retrib bás laboral event,13210,Retribuciones complementa,5085.96
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1511,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DIGI,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,1,GASTOS DE PERSONAL,16,"CUOT, PREST Y GTOS SOCIAL",160,Cuotas sociales,16000,Seguridad Social,3303039.07
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1511,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DIGI,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,1,GASTOS DE PERSONAL,16,"CUOT, PREST Y GTOS SOCIAL",160,Cuotas sociales,16001,Otras,141185.29
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1511,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DIGI,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIÓN, MANTENIMIENTO",212,Edif y otras construccion,21200,Edif y otras construccion,8155.48
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1511,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DIGI,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIÓN, MANTENIMIENTO",213,"Maquin, instal y utillaje",21300,"Maquin, instal y utillaje",142723.68
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1511,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DIGI,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIÓN, MANTENIMIENTO",216,Equip procesos informac,21600,Equip procesos informac,2006479.13
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1511,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DIGI,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS",220,Material de oficina,22000,Ordinario no inventariabl,237.43
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1511,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DIGI,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS",220,Material de oficina,22001,"Prensa, revistas, libros",
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1511,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DIGI,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS",220,Material de oficina,22002,Material informát no inv,25626.95
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1511,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DIGI,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS",221,Suministros,22100,Energía eléctrica,461248.52
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1511,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DIGI,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS",221,Suministros,22101,Agua,5509.6
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1511,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DIGI,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS",221,Suministros,22103,Combustible,847
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1511,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DIGI,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS",221,Suministros,22109,Otros suministros,495.86
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1511,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DIGI,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS",222,Comunicaciones,22200,Telefónicas,8630840.02
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1511,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DIGI,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS",225,Tributos,22502,Estatales,590.48
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1511,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DIGI,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS",226,Gastos diversos,22606,"Reuniones, confer y curs",3238.41
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1511,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DIGI,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS",226,Gastos diversos,22609,Otros,749.99
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1511,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DIGI,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS",226,Gastos diversos,22650,Cuotas de asociación,3000
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1511,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DIGI,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS",227,Trab real ot empres y pro,22700,Limpieza y aseo,48393.7
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1511,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DIGI,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS",227,Trab real ot empres y pro,22706,Estudios y trabajos técn,248805.04
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1511,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DIGI,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS",227,Trab real ot empres y pro,22782,Serv carácter informático,5519431.96
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1511,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DIGI,5,PRODUCCIÓN BIENES PÚBLICOS DE CARÁCTER E,52,COMUNICACIONES,521B,DESARROLLO DE LA SOCIEDAD DE LA INFORMAC,4,TRANSFERENCIAS CORRIENTES,42,A EE.PP. DE JCCM,423,Fundaciones Públicas Regionales,42308,Fundación Parque Científico y Tecnológic,428823.6
