#Sección,b,Dirección General,d,Capítulo,f,Artículo,h,Concepto,j,Subconcepto,l,Derechos Reconocidos
17,FOMENTO,1502,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,73,"DE A.E., OO.AA., EE.PP.",736,De otros EE.PP. estatales,73690,Mecanismo Recuperación y Resiliencia. Ne,5585000
17,FOMENTO,1502,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,76,DE CORPORACIONES LOCALES,761,De diputaciones,76100,De diputaciones,595101.55
17,FOMENTO,1502,SECRETARÍA GENERAL,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS,820,A corto plazo,82000,A personal funcionario,10675
17,FOMENTO,1502,SECRETARÍA GENERAL,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS,820,A corto plazo,82001,A personal laboral,3500
17,FOMENTO,1502,SECRETARÍA GENERAL,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS,821,A largo plazo,82100,A personal funcionario,15428.5
17,FOMENTO,1502,SECRETARÍA GENERAL,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS,821,A largo plazo,82101,A personal laboral,59844.24
17,FOMENTO,1502,SECRETARÍA GENERAL,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS,821,A largo plazo,82106,A ayuntamientos. Pol ind,9236.49
17,FOMENTO,1502,SECRETARÍA GENERAL,8,ACTIVOS FINANCIEROS,87,REMANENTE DE TESORERÍA,870,Remanente de tesorería,87000,Remanente de tesorería,
18,"EDUCACIÓN, CULTURA Y DEPORTES",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",30,VENTA DE BIENES,300,Venta de publicaciones,30000,Venta de publicaciones,749.43
18,"EDUCACIÓN, CULTURA Y DEPORTES",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",30,VENTA DE BIENES,309,Venta de otros bienes,30900,Venta de otros bienes,35.07
18,"EDUCACIÓN, CULTURA Y DEPORTES",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",31,PRESTACIÓN DE SERVICIOS,310,Tarifas de publicidad,31000,Tarifas de publicidad,18.91
18,"EDUCACIÓN, CULTURA Y DEPORTES",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",31,PRESTACIÓN DE SERVICIOS,311,Derechos matrícula c y s,31100,Derechos matrícula c y s,41875.69
18,"EDUCACIÓN, CULTURA Y DEPORTES",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",31,PRESTACIÓN DE SERVICIOS,312,"Derechos alojam, rest y r",31200,Derechos de alojamiento,-14255.74
18,"EDUCACIÓN, CULTURA Y DEPORTES",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",31,PRESTACIÓN DE SERVICIOS,313,"Entradas museos, exposic",31300,Entradas a museos,2599.69
18,"EDUCACIÓN, CULTURA Y DEPORTES",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",31,PRESTACIÓN DE SERVICIOS,318,Otros precios públicos,31800,Otros precios públicos,2768349.21
18,"EDUCACIÓN, CULTURA Y DEPORTES",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",32,TASAS,322,Tasas direc e insp obras,32200,Dirección e inspec. obras,407107.26
18,"EDUCACIÓN, CULTURA Y DEPORTES",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",32,TASAS,327,Tasas materia educación,32700,Tasas materia educación,1401519.94
18,"EDUCACIÓN, CULTURA Y DEPORTES",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",32,TASAS,329,Otras tasas,32900,Otras tasas,9956.69
18,"EDUCACIÓN, CULTURA Y DEPORTES",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",38,REINTEGROS OPERACIONES C.,380,De ejercicios cerrados,38000,De ejercicios cerrados,73233.13
18,"EDUCACIÓN, CULTURA Y DEPORTES",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",38,REINTEGROS OPERACIONES C.,381,De presupuesto corriente,38100,De presupuesto corriente,570779.18
18,"EDUCACIÓN, CULTURA Y DEPORTES",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",39,OTROS INGRESOS,390,Recargos y multas,39000,Recargo de apremio,6030.81
18,"EDUCACIÓN, CULTURA Y DEPORTES",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",39,OTROS INGRESOS,390,Recargos y multas,39001,Intereses de demora,1593.77
18,"EDUCACIÓN, CULTURA Y DEPORTES",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",39,OTROS INGRESOS,390,Recargos y multas,39002,Multas y sanciones,27223.89
18,"EDUCACIÓN, CULTURA Y DEPORTES",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",39,OTROS INGRESOS,399,Ingresos diversos,39900,Ingresos diversos,475526.26
18,"EDUCACIÓN, CULTURA Y DEPORTES",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",39,OTROS INGRESOS,399,Ingresos diversos,39901,Ingresos por descuentos en facturación,11220.66
18,"EDUCACIÓN, CULTURA Y DEPORTES",1502,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E., OO.AA., EE.PP",432,De diversos Ministerios,43200,De diversos Ministerios,9174445.97
18,"EDUCACIÓN, CULTURA Y DEPORTES",1502,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E., OO.AA., EE.PP",432,De diversos Ministerios,43290,Mecanismo Recuperación y Resiliencia. Ne,31314600.86
18,"EDUCACIÓN, CULTURA Y DEPORTES",1502,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E., OO.AA., EE.PP",434,De OO.AA. estatales,43400,De OO.AA. estatales,50000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1502,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E., OO.AA., EE.PP",434,De OO.AA. estatales,43490,Mecanismo Recuperación y Resiliencia. Ne,678531.86
18,"EDUCACIÓN, CULTURA Y DEPORTES",1502,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,46,DE CORPORACIONES LOCALES,461,De diputaciones,46100,De diputaciones,41846.77
18,"EDUCACIÓN, CULTURA Y DEPORTES",1502,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,494,Fondo Social Europeo. FSE,49400,Fondo Social Europeo,723579.01
18,"EDUCACIÓN, CULTURA Y DEPORTES",1502,SECRETARÍA GENERAL,5,INGRESOS PATRIMONIALES,52,INTERESES DE DEPÓSITOS,520,Intereses cuentas bancar,52000,Intereses cuentas bancar,
18,"EDUCACIÓN, CULTURA Y DEPORTES",1502,SECRETARÍA GENERAL,5,INGRESOS PATRIMONIALES,55,"PRODUCTOS, CONCESIONES",550,Concesiones administrativ,55000,Concesiones administrativ,206910.59
18,"EDUCACIÓN, CULTURA Y DEPORTES",1502,SECRETARÍA GENERAL,6,ENAJENACIÓN INVERSIONES R,61,DE LAS DEMÁS INVERSIONES,617,Venta equip proc informac,61700,Venta equip proc informac,35
18,"EDUCACIÓN, CULTURA Y DEPORTES",1502,SECRETARÍA GENERAL,6,ENAJENACIÓN INVERSIONES R,68,REINTEGROS O. DE CAPITAL,680,De ejercicios cerrados,68000,De transferencias capital,30008.58
18,"EDUCACIÓN, CULTURA Y DEPORTES",1502,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,73,"DE A.E., OO.AA., EE.PP.",730,FCI,73000,FCI,2581220
18,"EDUCACIÓN, CULTURA Y DEPORTES",1502,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,73,"DE A.E., OO.AA., EE.PP.",732,De diversos Ministerios,73200,De diversos Ministerios,
18,"EDUCACIÓN, CULTURA Y DEPORTES",1502,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,73,"DE A.E., OO.AA., EE.PP.",732,De diversos Ministerios,73290,Mecanismo Recuperación y Resiliencia. Ne,64748837.42
18,"EDUCACIÓN, CULTURA Y DEPORTES",1502,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,73,"DE A.E., OO.AA., EE.PP.",734,De OO.AA. estatales,73490,Mecanismo Recuperación y Resiliencia. Ne,1167155.19
18,"EDUCACIÓN, CULTURA Y DEPORTES",1502,SECRETARÍA GENERAL,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS,820,A corto plazo,82000,A personal funcionario,33335.68
18,"EDUCACIÓN, CULTURA Y DEPORTES",1502,SECRETARÍA GENERAL,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS,820,A corto plazo,82001,A personal laboral,17110.19
18,"EDUCACIÓN, CULTURA Y DEPORTES",1502,SECRETARÍA GENERAL,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS,821,A largo plazo,82100,A personal funcionario,239632.66
18,"EDUCACIÓN, CULTURA Y DEPORTES",1502,SECRETARÍA GENERAL,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS,821,A largo plazo,82101,A personal laboral,110516.88
18,"EDUCACIÓN, CULTURA Y DEPORTES",1502,SECRETARÍA GENERAL,8,ACTIVOS FINANCIEROS,87,REMANENTE DE TESORERÍA,870,Remanente de tesorería,87000,Remanente de tesorería,
19,"ECONOMÍA, EMPRESAS Y EMPLEO",1502,SECRETARÍA GENERAL,2,IMPUESTOS INDIRECTOS,24,IMPUESTOS MEDIOAMBIENTAL,241,I.actividad gener efectos adverso sobre,24100,Canon eólico,-1259380.56
19,"ECONOMÍA, EMPRESAS Y EMPLEO",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",30,VENTA DE BIENES,309,Venta de otros bienes,30900,Venta de otros bienes,2926.49
19,"ECONOMÍA, EMPRESAS Y EMPLEO",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",31,PRESTACIÓN DE SERVICIOS,318,Otros precios públicos,31800,Otros precios públicos,170.28
19,"ECONOMÍA, EMPRESAS Y EMPLEO",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",32,TASAS,322,Tasas direc e insp obras,32200,Dirección e inspec. obras,123481.55
19,"ECONOMÍA, EMPRESAS Y EMPLEO",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",32,TASAS,324,"Tasas industria, energía",32400,Tasas industria y energía,-25827.42
19,"ECONOMÍA, EMPRESAS Y EMPLEO",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",32,TASAS,329,Otras tasas,32900,Otras tasas,197889.78
19,"ECONOMÍA, EMPRESAS Y EMPLEO",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",38,REINTEGROS OPERACIONES C.,380,De ejercicios cerrados,38000,De ejercicios cerrados,4971096.8
19,"ECONOMÍA, EMPRESAS Y EMPLEO",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",38,REINTEGROS OPERACIONES C.,381,De presupuesto corriente,38100,De presupuesto corriente,1074903.45
19,"ECONOMÍA, EMPRESAS Y EMPLEO",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",39,OTROS INGRESOS,390,Recargos y multas,39000,Recargo de apremio,181807.13
19,"ECONOMÍA, EMPRESAS Y EMPLEO",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",39,OTROS INGRESOS,390,Recargos y multas,39001,Intereses de demora,161867.19
19,"ECONOMÍA, EMPRESAS Y EMPLEO",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",39,OTROS INGRESOS,390,Recargos y multas,39002,Multas y sanciones,1448979.96
19,"ECONOMÍA, EMPRESAS Y EMPLEO",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",39,OTROS INGRESOS,390,Recargos y multas,39003,Multas salud y prev r lab,1480475.72
19,"ECONOMÍA, EMPRESAS Y EMPLEO",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",39,OTROS INGRESOS,399,Ingresos diversos,39900,Ingresos diversos,6475.18
19,"ECONOMÍA, EMPRESAS Y EMPLEO",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",39,OTROS INGRESOS,399,Ingresos diversos,39901,Ingresos por descuentos en facturación,553.91
19,"ECONOMÍA, EMPRESAS Y EMPLEO",1502,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E., OO.AA., EE.PP",432,De diversos Ministerios,43200,De diversos Ministerios,241023258.78
19,"ECONOMÍA, EMPRESAS Y EMPLEO",1502,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E., OO.AA., EE.PP",432,De diversos Ministerios,43290,Mecanismo Recuperación y Resiliencia. Ne,5952252.13
19,"ECONOMÍA, EMPRESAS Y EMPLEO",1502,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E., OO.AA., EE.PP",434,De OO.AA. estatales,43400,De OO.AA. estatales,92013629.34
19,"ECONOMÍA, EMPRESAS Y EMPLEO",1502,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E., OO.AA., EE.PP",434,De OO.AA. estatales,43490,Mecanismo Recuperación y Resiliencia. Ne,33650701
19,"ECONOMÍA, EMPRESAS Y EMPLEO",1502,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,46,DE CORPORACIONES LOCALES,461,De diputaciones,46100,De diputaciones,20608540.31
19,"ECONOMÍA, EMPRESAS Y EMPLEO",1502,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,494,Fondo Social Europeo. FSE,49400,Fondo Social Europeo,66822260.96
19,"ECONOMÍA, EMPRESAS Y EMPLEO",1502,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,494,Fondo Social Europeo. FSE,49401,Iniciativa de Empleo Juvenil (FSE-YEI),12027632.34
19,"ECONOMÍA, EMPRESAS Y EMPLEO",1502,SECRETARÍA GENERAL,5,INGRESOS PATRIMONIALES,55,"PRODUCTOS, CONCESIONES",550,Concesiones administrativ,55000,Concesiones administrativ,8.58
19,"ECONOMÍA, EMPRESAS Y EMPLEO",1502,SECRETARÍA GENERAL,6,ENAJENACIÓN INVERSIONES R,68,REINTEGROS O. DE CAPITAL,680,De ejercicios cerrados,68000,De transferencias capital,3959.81
19,"ECONOMÍA, EMPRESAS Y EMPLEO",1502,SECRETARÍA GENERAL,6,ENAJENACIÓN INVERSIONES R,68,REINTEGROS O. DE CAPITAL,681,De presupuesto corriente,68100,De transferencias capital,310
19,"ECONOMÍA, EMPRESAS Y EMPLEO",1502,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,73,"DE A.E., OO.AA., EE.PP.",732,De diversos Ministerios,73200,De diversos Ministerios,315789.47
19,"ECONOMÍA, EMPRESAS Y EMPLEO",1502,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,73,"DE A.E., OO.AA., EE.PP.",734,De OO.AA. estatales,73400,De OO.AA. estatales,4846664.29
19,"ECONOMÍA, EMPRESAS Y EMPLEO",1502,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,73,"DE A.E., OO.AA., EE.PP.",734,De OO.AA. estatales,73490,Mecanismo Recuperación y Resiliencia. Ne,900000
19,"ECONOMÍA, EMPRESAS Y EMPLEO",1502,SECRETARÍA GENERAL,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS,820,A corto plazo,82000,A personal funcionario,31186.92
19,"ECONOMÍA, EMPRESAS Y EMPLEO",1502,SECRETARÍA GENERAL,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS,820,A corto plazo,82001,A personal laboral,7851.91
19,"ECONOMÍA, EMPRESAS Y EMPLEO",1502,SECRETARÍA GENERAL,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS,821,A largo plazo,82100,A personal funcionario,62720.3
19,"ECONOMÍA, EMPRESAS Y EMPLEO",1502,SECRETARÍA GENERAL,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS,821,A largo plazo,82101,A personal laboral,17416.3
19,"ECONOMÍA, EMPRESAS Y EMPLEO",1502,SECRETARÍA GENERAL,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS,821,A largo plazo,82105,Otros préstamos y anticip,41192.36
19,"ECONOMÍA, EMPRESAS Y EMPLEO",1502,SECRETARÍA GENERAL,8,ACTIVOS FINANCIEROS,87,REMANENTE DE TESORERÍA,870,Remanente de tesorería,87000,Remanente de tesorería,
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",30,VENTA DE BIENES,301,Venta  prod agropecuarios,30100,Venta prod agropecuarios,3720.31
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",30,VENTA DE BIENES,309,Venta de otros bienes,30900,Venta de otros bienes,
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",31,PRESTACIÓN DE SERVICIOS,311,Derechos matrícula c y s,31100,Derechos matrícula c y s,557.37
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",31,PRESTACIÓN DE SERVICIOS,314,Derecho plantación viñedo,31400,Derecho plantación viñedo,5852.6
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",31,PRESTACIÓN DE SERVICIOS,315,De asistencia sanitaria,31503,A Entidades del sistema,600.26
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",31,PRESTACIÓN DE SERVICIOS,318,Otros precios públicos,31800,Otros precios públicos,5281.93
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",32,TASAS,322,Tasas direc e insp obras,32200,Dirección e inspec. obras,26400.95
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",32,TASAS,323,Tasas materia agricultura,32300,Tasas materia agricultura,761876.51
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",32,TASAS,323,Tasas materia agricultura,32301,Tasas materia medioambien,80445.84
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",32,TASAS,329,Otras tasas,32900,Otras tasas,401802.59
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",38,REINTEGROS OPERACIONES C.,380,De ejercicios cerrados,38000,De ejercicios cerrados,1134455.59
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",38,REINTEGROS OPERACIONES C.,381,De presupuesto corriente,38100,De presupuesto corriente,55997.11
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",39,OTROS INGRESOS,390,Recargos y multas,39000,Recargo de apremio,230124.96
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",39,OTROS INGRESOS,390,Recargos y multas,39001,Intereses de demora,153346.53
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",39,OTROS INGRESOS,390,Recargos y multas,39002,Multas y sanciones,3157351.61
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",39,OTROS INGRESOS,399,Ingresos diversos,39900,Ingresos diversos,33571.96
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",39,OTROS INGRESOS,399,Ingresos diversos,39901,Ingresos por descuentos en facturación,1402.71
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",39,OTROS INGRESOS,399,Ingresos diversos,39902,Medicamentos extranjeros,0
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",1502,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E., OO.AA., EE.PP",432,De diversos Ministerios,43200,De diversos Ministerios,8780586.14
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",1502,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,492,Fondo euro agrario.FEADER,49200,Fondo euro agrario.FEADER,52471300.37
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",1502,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,493,FEAGA,49308,Regulación sector vitivin,24804644.83
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",1502,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,49,DEL EXTERIOR,493,FEAGA,49309,Otros ingresos FEAGA,623643390.72
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",1502,SECRETARÍA GENERAL,5,INGRESOS PATRIMONIALES,55,"PRODUCTOS, CONCESIONES",550,Concesiones administrativ,55000,Concesiones administrativ,93715.34
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",1502,SECRETARÍA GENERAL,5,INGRESOS PATRIMONIALES,55,"PRODUCTOS, CONCESIONES",551,Aprovecham agrícola y for,55100,Aprovecham agrícola y for,-38528.2
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",1502,SECRETARÍA GENERAL,6,ENAJENACIÓN INVERSIONES R,61,DE LAS DEMÁS INVERSIONES,612,Venta de maquinaria,61200,Venta de maquinaria,608.86
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",1502,SECRETARÍA GENERAL,6,ENAJENACIÓN INVERSIONES R,61,DE LAS DEMÁS INVERSIONES,615,Venta elementos transport,61500,Venta elementos transport,24.57
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",1502,SECRETARÍA GENERAL,6,ENAJENACIÓN INVERSIONES R,68,REINTEGROS O. DE CAPITAL,680,De ejercicios cerrados,68000,De transferencias capital,2906133.94
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",1502,SECRETARÍA GENERAL,6,ENAJENACIÓN INVERSIONES R,68,REINTEGROS O. DE CAPITAL,680,De ejercicios cerrados,68001,De inversiones reales,
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",1502,SECRETARÍA GENERAL,6,ENAJENACIÓN INVERSIONES R,68,REINTEGROS O. DE CAPITAL,681,De presupuesto corriente,68100,De transferencias capital,2
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",1502,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,73,"DE A.E., OO.AA., EE.PP.",732,De diversos Ministerios,73200,De diversos Ministerios,4740394.59
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",1502,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,73,"DE A.E., OO.AA., EE.PP.",732,De diversos Ministerios,73290,Mecanismo Recuperación y Resiliencia. Ne,8429773.9
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",1502,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,73,"DE A.E., OO.AA., EE.PP.",736,De otros EE.PP. estatales,73600,De otros EE.PP. estatales,4167573
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",1502,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,76,DE CORPORACIONES LOCALES,760,De ayuntamientos,76001,Fondo de mejora de montes,-339.76
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",1502,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,76,DE CORPORACIONES LOCALES,761,De diputaciones,76100,De diputaciones,600697.51
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",1502,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,79,DEL EXTERIOR,792,Fondo Europeo Agrario de Desarrollo Rura,79200,Fondo Europeo Agrario de Desarrollo Rura,59547913.95
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",1502,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,79,DEL EXTERIOR,793,FEAGA,79300,FEAGA,47014222.17
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",1502,SECRETARÍA GENERAL,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS,820,A corto plazo,82000,A personal funcionario,19990.06
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",1502,SECRETARÍA GENERAL,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS,820,A corto plazo,82001,A personal laboral,1250
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",1502,SECRETARÍA GENERAL,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS,821,A largo plazo,82100,A personal funcionario,45749.98
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",1502,SECRETARÍA GENERAL,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS,821,A largo plazo,82101,A personal laboral,24916.16
21,"AGRICULTURA, AGUA Y DESARROLLO RURAL",1502,SECRETARÍA GENERAL,8,ACTIVOS FINANCIEROS,87,REMANENTE DE TESORERÍA,870,Remanente de tesorería,87000,Remanente de tesorería,
23,DESARROLLO SOSTENIBLE,1502,SECRETARÍA GENERAL,2,IMPUESTOS INDIRECTOS,24,IMPUESTOS MEDIOAMBIENTAL,241,I.actividad gener efectos adverso sobre,24100,Canon eólico,13421258.48
23,DESARROLLO SOSTENIBLE,1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",30,VENTA DE BIENES,309,Venta de otros bienes,30900,Venta de otros bienes,27000
23,DESARROLLO SOSTENIBLE,1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",31,PRESTACIÓN DE SERVICIOS,311,Derechos matrícula c y s,31100,Derechos matrícula c y s,762.95
23,DESARROLLO SOSTENIBLE,1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",31,PRESTACIÓN DE SERVICIOS,315,De asistencia sanitaria,31500,Al Sector Público,4198.4
23,DESARROLLO SOSTENIBLE,1502,SECRETARÍA GENERAL,3,"TASAS, PP.PP. Y OTROS ING",31,PRESTACIÓN DE SERVICIOS,318,Otros precios públicos,31800,Otros precios públicos,304544.46
