#Sección,Des. Sección,O. Gestor,Des. O. Gestor,Centro Gestor,Des. C. Gestor,G. Función,Des. G. Función,Función,Des. Función,Programa,Des. Programa,Capítulo,Des. Capítulo,Artículo,Des. Artículo,Concepto,Des. Concepto,Subconcepto,Des. Subconcepto,Pos. Presupuestaria,Fondo,Des. Fondo,Proyecto,Des. Proyecto,Presupuesto 2019
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13000,Sueldos del grupo I,G/611A/13000,,,,,29260
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13002,Sueldos del grupo III,G/611A/13002,,,,,63700
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13003,Sueldos del grupo IV,G/611A/13003,,,,,2829390
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13004,Sueldos del grupo V,G/611A/13004,,,,,985400
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13008,Antigüedad,G/611A/13008,,,,,854560
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),131,Retribuciones complementarias del personal laboral,13101,Complementos específicos,G/611A/13101,,,,,989750
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,1,GASTOS DE PERSONAL,16,"CUOTAS, PRESTAC Y GASTOS SOC A CARGO DEL EMPLEADOR",160,Cuotas sociales,16000,Seguridad Social,G/611A/16000,,,,,2547820
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,1,GASTOS DE PERSONAL,16,"CUOTAS, PRESTAC Y GASTOS SOC A CARGO DEL EMPLEADOR",163,Gtos y prests sociales pers laboral(exc inst sani),16300,Indemnizaciones por jubilación anticipada,G/611A/16300,,,,,15460
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20,ARRENDAMIENTOS Y CÁNONES,202,Edificios y otras construcciones,20200,Edificios y otras construcciones,G/611A/20200,,,,,396000
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20,ARRENDAMIENTOS Y CÁNONES,205,Mobiliario y enseres,20500,Mobiliario y enseres,G/611A/20500,,,,,15000
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIONES, MANTENIMIENTO Y CONSERVACIÓN",212,Edificios y otras construcciones,21200,Edificios y otras construcciones,G/611A/21200,,,,,596380
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIONES, MANTENIMIENTO Y CONSERVACIÓN",213,"Maquinaria, instalaciones y utillaje",21300,"Maquinaria, instalaciones y utillaje",G/611A/21300,,,,,30000
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIONES, MANTENIMIENTO Y CONSERVACIÓN",214,Elementos de transporte,21400,Elementos de transporte,G/611A/21400,,,,,16000
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIONES, MANTENIMIENTO Y CONSERVACIÓN",215,Mobiliario y enseres,21500,Mobiliario y enseres,G/611A/21500,,,,,97000
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIONES, MANTENIMIENTO Y CONSERVACIÓN",216,Equipos para procesos de información,21600,Equipos para procesos de información,G/611A/21600,,,,,20000
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",220,Material de oficina,22000,Ordinario no inventariable,G/611A/22000,,,,,51000
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",220,Material de oficina,22001,"Prensa, revistas, libros y otras publicaciones",G/611A/22001,,,,,30500
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",220,Material de oficina,22002,Material informático no inventariable,G/611A/22002,,,,,20500
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22100,Energía eléctrica,G/611A/22100,,,,,585000
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22101,Agua,G/611A/22101,,,,,41500
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22102,Gas,G/611A/22102,,,,,55000
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22103,Combustible,G/611A/22103,,,,,95000
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22109,Otros suministros,G/611A/22109,,,,,71500
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22110,Productos farmacéuticos,G/611A/22110,,,,,2000
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22141,Vestuario,G/611A/22141,,,,,1000
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",222,Comunicaciones,22201,Postales,G/611A/22201,,,,,354200
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",223,Transportes,22300,Transportes,G/611A/22300,,,,,15000
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",224,Primas de seguros,22400,Edificios y locales,G/611A/22400,,,,,500
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",224,Primas de seguros,22409,Otros riesgos,G/611A/22409,,,,,635800
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",225,Tributos,22500,Locales,G/611A/22500,,,,,8000
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",225,Tributos,22502,Estatales,G/611A/22502,,,,,72000
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22601,Atenciones protocolarias y representativas,G/611A/22601,,,,,2000
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22602,Divulgación y campañas institucionales,G/611A/22602,,,,,160000
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22603,Jurídico-contenciosos,G/611A/22603,,,,,191000
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22606,"Reuniones, conferencias y cursos",G/611A/22606,,,,,41700
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22609,Otros,G/611A/22609,,,,,17500
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22613,Jurídico-contenciosos con facturación,G/611A/22613,,,,,0
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22616,"Reuniones, conferencias y cursos con facturación",G/611A/22616,,,,,0
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22619,Otros con facturación,G/611A/22619,,,,,0
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22700,Limpieza y aseo,G/611A/22700,,,,,679270
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22701,Seguridad,G/611A/22701,,,,,765200
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22706,Estudios y trabajos técnicos,G/611A/22706,,,,,65000
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22709,Otros,G/611A/22709,,,,,31300
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23,INDEMNIZACIONES POR RAZÓN DEL SERVICIO,230,Dietas y locomoción,23000,A personal funcionario y no laboral,G/611A/23000,,,,,20500
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23,INDEMNIZACIONES POR RAZÓN DEL SERVICIO,230,Dietas y locomoción,23001,A personal laboral,G/611A/23001,,,,,2700
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,6,INVERSIONES REALES,60,INVERSIÓN NUEVA EN BIENES DESTINADOS A USO GENERAL,605,Mobiliario y enseres,60500,Mobiliario y enseres,G/611A/60500,,,JCCM/0000021053,NUEVAS INVERSIONES DE LA CONSEJERIA,0
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,6,INVERSIONES REALES,61,INVERSIÓN REPOSICIÓN BIENES DESTINADOS USO GRAL,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/611A/61200,,,JCCM/0000021073,INVERSIONES AB,0
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,6,INVERSIONES REALES,61,INVERSIÓN REPOSICIÓN BIENES DESTINADOS USO GRAL,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/611A/61200,,,JCCM/0000021074,INVERSIONES CR,0
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,6,INVERSIONES REALES,61,INVERSIÓN REPOSICIÓN BIENES DESTINADOS USO GRAL,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/611A/61200,,,JCCM/0000021075,INVERSIONES CU,0
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,6,INVERSIONES REALES,61,INVERSIÓN REPOSICIÓN BIENES DESTINADOS USO GRAL,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/611A/61200,,,JCCM/0000021072,INVERSIONES DE REPOSICIÓN SS.CC.,0
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,6,INVERSIONES REALES,61,INVERSIÓN REPOSICIÓN BIENES DESTINADOS USO GRAL,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/611A/61200,,,JCCM/0000021076,INVERSIONES GU,0
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,6,INVERSIONES REALES,61,INVERSIÓN REPOSICIÓN BIENES DESTINADOS USO GRAL,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/611A/61200,,,JCCM/0000021077,INVERSIONES TO,0
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1502,SECRETARÍA GENERAL,15020000,SECRETARÍA GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,611A,DIRECCIÓN Y S.G. DE HACIENDA Y ADMONES. PÚBLICAS,6,INVERSIONES REALES,61,INVERSIÓN REPOSICIÓN BIENES DESTINADOS USO GRAL,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/611A/61200,,,JCCM/0000021441,REHABILITACIÓN DELEGACIÓN CR,0
