#Sección,Des. Sección,O. Gestor,Des. O. Gestor,Centro Gestor,Des. C. Gestor,G. Función,Des. G. Función,Función,Des. Función,Programa,Des. Programa,Capítulo,Des. Capítulo,Artículo,Des. Artículo,Concepto,Des. Concepto,Subconcepto,Des. Subconcepto,Pos. Presupuestaria,Fondo,Des. Fondo,Proyecto,Des. Proyecto,Presupuesto Fondos totales 2011
11,PRESIDENCIA DE LA JUNTA,1108,D.G. DE LA FUNCIÓN PÚBLICA Y CALIDAD DE SERVICIOS,11080000,D.G. DE LA FUNCIÓN PÚBLICA Y CALIDAD DE SERVICIOS,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121D,SELECCIÓN Y FORMACIÓN DEL PERSONAL DE LA ADMÓN. R,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12003,Sueldos del Grupo C2 y Grupo D,G/121D/12003,,,,,33560.0
11,PRESIDENCIA DE LA JUNTA,1108,D.G. DE LA FUNCIÓN PÚBLICA Y CALIDAD DE SERVICIOS,11080000,D.G. DE LA FUNCIÓN PÚBLICA Y CALIDAD DE SERVICIOS,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121D,SELECCIÓN Y FORMACIÓN DEL PERSONAL DE LA ADMÓN. R,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12008,Antigüedad,G/121D/12008,,,,,44650.0
11,PRESIDENCIA DE LA JUNTA,1108,D.G. DE LA FUNCIÓN PÚBLICA Y CALIDAD DE SERVICIOS,11080000,D.G. DE LA FUNCIÓN PÚBLICA Y CALIDAD DE SERVICIOS,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121D,SELECCIÓN Y FORMACIÓN DEL PERSONAL DE LA ADMÓN. R,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12100,Complemento de destino,G/121D/12100,,,,,134300.0
11,PRESIDENCIA DE LA JUNTA,1108,D.G. DE LA FUNCIÓN PÚBLICA Y CALIDAD DE SERVICIOS,11080000,D.G. DE LA FUNCIÓN PÚBLICA Y CALIDAD DE SERVICIOS,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121D,SELECCIÓN Y FORMACIÓN DEL PERSONAL DE LA ADMÓN. R,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12101,Complementos específicos,G/121D/12101,,,,,256230.0
11,PRESIDENCIA DE LA JUNTA,1108,D.G. DE LA FUNCIÓN PÚBLICA Y CALIDAD DE SERVICIOS,11080000,D.G. DE LA FUNCIÓN PÚBLICA Y CALIDAD DE SERVICIOS,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121D,SELECCIÓN Y FORMACIÓN DEL PERSONAL DE LA ADMÓN. R,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12102,Otros complementos,G/121D/12102,,,,,1060.0
11,PRESIDENCIA DE LA JUNTA,1108,D.G. DE LA FUNCIÓN PÚBLICA Y CALIDAD DE SERVICIOS,11080000,D.G. DE LA FUNCIÓN PÚBLICA Y CALIDAD DE SERVICIOS,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121D,SELECCIÓN Y FORMACIÓN DEL PERSONAL DE LA ADMÓN. R,1,GASTOS DE PERSONAL,16,"CUOTAS, PRESTAC Y GASTOS SOC A CARGO DEL EMPLEADOR",160,Cuotas sociales,16000,Seguridad Social,G/121D/16000,,,,,126900.0
11,PRESIDENCIA DE LA JUNTA,1108,D.G. DE LA FUNCIÓN PÚBLICA Y CALIDAD DE SERVICIOS,11080000,D.G. DE LA FUNCIÓN PÚBLICA Y CALIDAD DE SERVICIOS,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121D,SELECCIÓN Y FORMACIÓN DEL PERSONAL DE LA ADMÓN. R,1,GASTOS DE PERSONAL,16,"CUOTAS, PRESTAC Y GASTOS SOC A CARGO DEL EMPLEADOR",162,Gtos y prest scles funcio y otro (exc conce 163..),16202,Formación y perfeccionamiento,G/121D/16202,791,Formación contínua INAP. OO.AA.EE,,,981980.0
11,PRESIDENCIA DE LA JUNTA,1108,D.G. DE LA FUNCIÓN PÚBLICA Y CALIDAD DE SERVICIOS,11080000,D.G. DE LA FUNCIÓN PÚBLICA Y CALIDAD DE SERVICIOS,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121D,SELECCIÓN Y FORMACIÓN DEL PERSONAL DE LA ADMÓN. R,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22606,"Reuniones, conferencias y cursos",G/121D/22606,,,,,6000.0
11,PRESIDENCIA DE LA JUNTA,1108,D.G. DE LA FUNCIÓN PÚBLICA Y CALIDAD DE SERVICIOS,11080000,D.G. DE LA FUNCIÓN PÚBLICA Y CALIDAD DE SERVICIOS,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121D,SELECCIÓN Y FORMACIÓN DEL PERSONAL DE LA ADMÓN. R,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22607,Oposiciones y pruebas selectivas,G/121D/22607,,,,,147300.0
11,PRESIDENCIA DE LA JUNTA,1108,D.G. DE LA FUNCIÓN PÚBLICA Y CALIDAD DE SERVICIOS,11080000,D.G. DE LA FUNCIÓN PÚBLICA Y CALIDAD DE SERVICIOS,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121D,SELECCIÓN Y FORMACIÓN DEL PERSONAL DE LA ADMÓN. R,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23,INDEMNIZACIONES POR RAZÓN DEL SERVICIO,230,Dietas y locomoción,23000,A personal funcionario y no laboral,G/121D/23000,,,,,20000.0
11,PRESIDENCIA DE LA JUNTA,1108,D.G. DE LA FUNCIÓN PÚBLICA Y CALIDAD DE SERVICIOS,11080000,D.G. DE LA FUNCIÓN PÚBLICA Y CALIDAD DE SERVICIOS,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121D,SELECCIÓN Y FORMACIÓN DEL PERSONAL DE LA ADMÓN. R,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23,INDEMNIZACIONES POR RAZÓN DEL SERVICIO,230,Dietas y locomoción,23001,A personal laboral,G/121D/23001,,,,,20000.0
11,PRESIDENCIA DE LA JUNTA,1108,D.G. DE LA FUNCIÓN PÚBLICA Y CALIDAD DE SERVICIOS,11080000,D.G. DE LA FUNCIÓN PÚBLICA Y CALIDAD DE SERVICIOS,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121D,SELECCIÓN Y FORMACIÓN DEL PERSONAL DE LA ADMÓN. R,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23,INDEMNIZACIONES POR RAZÓN DEL SERVICIO,233,Otras indemnizaciones,23300,A personal funcionario y no laboral,G/121D/23300,790,Derechos de examen,,,148700.0
11,PRESIDENCIA DE LA JUNTA,1108,D.G. DE LA FUNCIÓN PÚBLICA Y CALIDAD DE SERVICIOS,11080000,D.G. DE LA FUNCIÓN PÚBLICA Y CALIDAD DE SERVICIOS,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121D,SELECCIÓN Y FORMACIÓN DEL PERSONAL DE LA ADMÓN. R,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23,INDEMNIZACIONES POR RAZÓN DEL SERVICIO,233,Otras indemnizaciones,23301,A personal laboral,G/121D/23301,790,Derechos de examen,,,123800.0
11,PRESIDENCIA DE LA JUNTA,1108,D.G. DE LA FUNCIÓN PÚBLICA Y CALIDAD DE SERVICIOS,11080000,D.G. DE LA FUNCIÓN PÚBLICA Y CALIDAD DE SERVICIOS,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,126D,CALIDAD DE LOS SERVICIOS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12000,Sueldos del Grupo A1 y Grupo A,G/126D/12000,,,,,93160.0
11,PRESIDENCIA DE LA JUNTA,1108,D.G. DE LA FUNCIÓN PÚBLICA Y CALIDAD DE SERVICIOS,11080000,D.G. DE LA FUNCIÓN PÚBLICA Y CALIDAD DE SERVICIOS,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,126D,CALIDAD DE LOS SERVICIOS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12002,Sueldos del Grupo C1 y Grupo C,G/126D/12002,,,,,161290.0
11,PRESIDENCIA DE LA JUNTA,1108,D.G. DE LA FUNCIÓN PÚBLICA Y CALIDAD DE SERVICIOS,11080000,D.G. DE LA FUNCIÓN PÚBLICA Y CALIDAD DE SERVICIOS,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,126D,CALIDAD DE LOS SERVICIOS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12003,Sueldos del Grupo C2 y Grupo D,G/126D/12003,,,,,302030.0
11,PRESIDENCIA DE LA JUNTA,1108,D.G. DE LA FUNCIÓN PÚBLICA Y CALIDAD DE SERVICIOS,11080000,D.G. DE LA FUNCIÓN PÚBLICA Y CALIDAD DE SERVICIOS,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,126D,CALIDAD DE LOS SERVICIOS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12008,Antigüedad,G/126D/12008,,,,,90100.0
11,PRESIDENCIA DE LA JUNTA,1108,D.G. DE LA FUNCIÓN PÚBLICA Y CALIDAD DE SERVICIOS,11080000,D.G. DE LA FUNCIÓN PÚBLICA Y CALIDAD DE SERVICIOS,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,126D,CALIDAD DE LOS SERVICIOS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12100,Complemento de destino,G/126D/12100,,,,,316200.0
11,PRESIDENCIA DE LA JUNTA,1108,D.G. DE LA FUNCIÓN PÚBLICA Y CALIDAD DE SERVICIOS,11080000,D.G. DE LA FUNCIÓN PÚBLICA Y CALIDAD DE SERVICIOS,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,126D,CALIDAD DE LOS SERVICIOS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12101,Complementos específicos,G/126D/12101,,,,,618250.0
11,PRESIDENCIA DE LA JUNTA,1108,D.G. DE LA FUNCIÓN PÚBLICA Y CALIDAD DE SERVICIOS,11080000,D.G. DE LA FUNCIÓN PÚBLICA Y CALIDAD DE SERVICIOS,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,126D,CALIDAD DE LOS SERVICIOS,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12102,Otros complementos,G/126D/12102,,,,,8020.0
11,PRESIDENCIA DE LA JUNTA,1108,D.G. DE LA FUNCIÓN PÚBLICA Y CALIDAD DE SERVICIOS,11080000,D.G. DE LA FUNCIÓN PÚBLICA Y CALIDAD DE SERVICIOS,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,126D,CALIDAD DE LOS SERVICIOS,1,GASTOS DE PERSONAL,16,"CUOTAS, PRESTAC Y GASTOS SOC A CARGO DEL EMPLEADOR",160,Cuotas sociales,16000,Seguridad Social,G/126D/16000,,,,,357900.0
11,PRESIDENCIA DE LA JUNTA,1108,D.G. DE LA FUNCIÓN PÚBLICA Y CALIDAD DE SERVICIOS,11080000,D.G. DE LA FUNCIÓN PÚBLICA Y CALIDAD DE SERVICIOS,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,126D,CALIDAD DE LOS SERVICIOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22706,Estudios y trabajos técnicos,G/126D/22706,,,,,447000.0
11,PRESIDENCIA DE LA JUNTA,1109,DIRECCIÓN GENERAL DE ADMINISTRACIÓN LOCAL,11090000,DIRECCIÓN GENERAL DE ADMINISTRACIÓN LOCAL,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121C,RELACIÓN Y COORDINACIÓN CON CORPORACIONES LOCALES,1,GASTOS DE PERSONAL,10,ALTOS CARGOS,100,Retribuc básicas y otras remunerac altos cargos,10000,Retribuciones básicas,G/121C/10000,,,,,53450.0
11,PRESIDENCIA DE LA JUNTA,1109,DIRECCIÓN GENERAL DE ADMINISTRACIÓN LOCAL,11090000,DIRECCIÓN GENERAL DE ADMINISTRACIÓN LOCAL,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121C,RELACIÓN Y COORDINACIÓN CON CORPORACIONES LOCALES,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12000,Sueldos del Grupo A1 y Grupo A,G/121C/12000,,,,,263960.0
11,PRESIDENCIA DE LA JUNTA,1109,DIRECCIÓN GENERAL DE ADMINISTRACIÓN LOCAL,11090000,DIRECCIÓN GENERAL DE ADMINISTRACIÓN LOCAL,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121C,RELACIÓN Y COORDINACIÓN CON CORPORACIONES LOCALES,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12001,Sueldos del Grupo A2 y Grupo B,G/121C/12001,,,,,26860.0
11,PRESIDENCIA DE LA JUNTA,1109,DIRECCIÓN GENERAL DE ADMINISTRACIÓN LOCAL,11090000,DIRECCIÓN GENERAL DE ADMINISTRACIÓN LOCAL,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121C,RELACIÓN Y COORDINACIÓN CON CORPORACIONES LOCALES,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12002,Sueldos del Grupo C1 y Grupo C,G/121C/12002,,,,,110890.0
11,PRESIDENCIA DE LA JUNTA,1109,DIRECCIÓN GENERAL DE ADMINISTRACIÓN LOCAL,11090000,DIRECCIÓN GENERAL DE ADMINISTRACIÓN LOCAL,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121C,RELACIÓN Y COORDINACIÓN CON CORPORACIONES LOCALES,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12003,Sueldos del Grupo C2 y Grupo D,G/121C/12003,,,,,41950.0
11,PRESIDENCIA DE LA JUNTA,1109,DIRECCIÓN GENERAL DE ADMINISTRACIÓN LOCAL,11090000,DIRECCIÓN GENERAL DE ADMINISTRACIÓN LOCAL,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121C,RELACIÓN Y COORDINACIÓN CON CORPORACIONES LOCALES,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12008,Antigüedad,G/121C/12008,,,,,93100.0
11,PRESIDENCIA DE LA JUNTA,1109,DIRECCIÓN GENERAL DE ADMINISTRACIÓN LOCAL,11090000,DIRECCIÓN GENERAL DE ADMINISTRACIÓN LOCAL,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121C,RELACIÓN Y COORDINACIÓN CON CORPORACIONES LOCALES,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12009,Sustituciones,G/121C/12009,,,,,42130.0
11,PRESIDENCIA DE LA JUNTA,1109,DIRECCIÓN GENERAL DE ADMINISTRACIÓN LOCAL,11090000,DIRECCIÓN GENERAL DE ADMINISTRACIÓN LOCAL,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121C,RELACIÓN Y COORDINACIÓN CON CORPORACIONES LOCALES,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12100,Complemento de destino,G/121C/12100,,,,,242100.0
11,PRESIDENCIA DE LA JUNTA,1109,DIRECCIÓN GENERAL DE ADMINISTRACIÓN LOCAL,11090000,DIRECCIÓN GENERAL DE ADMINISTRACIÓN LOCAL,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121C,RELACIÓN Y COORDINACIÓN CON CORPORACIONES LOCALES,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12101,Complementos específicos,G/121C/12101,,,,,422420.0
11,PRESIDENCIA DE LA JUNTA,1109,DIRECCIÓN GENERAL DE ADMINISTRACIÓN LOCAL,11090000,DIRECCIÓN GENERAL DE ADMINISTRACIÓN LOCAL,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121C,RELACIÓN Y COORDINACIÓN CON CORPORACIONES LOCALES,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12102,Otros complementos,G/121C/12102,,,,,3490.0
11,PRESIDENCIA DE LA JUNTA,1109,DIRECCIÓN GENERAL DE ADMINISTRACIÓN LOCAL,11090000,DIRECCIÓN GENERAL DE ADMINISTRACIÓN LOCAL,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121C,RELACIÓN Y COORDINACIÓN CON CORPORACIONES LOCALES,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12109,Sustituciones,G/121C/12109,,,,,47410.0
11,PRESIDENCIA DE LA JUNTA,1109,DIRECCIÓN GENERAL DE ADMINISTRACIÓN LOCAL,11090000,DIRECCIÓN GENERAL DE ADMINISTRACIÓN LOCAL,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121C,RELACIÓN Y COORDINACIÓN CON CORPORACIONES LOCALES,1,GASTOS DE PERSONAL,16,"CUOTAS, PRESTAC Y GASTOS SOC A CARGO DEL EMPLEADOR",160,Cuotas sociales,16000,Seguridad Social,G/121C/16000,,,,,261790.0
11,PRESIDENCIA DE LA JUNTA,1109,DIRECCIÓN GENERAL DE ADMINISTRACIÓN LOCAL,11090000,DIRECCIÓN GENERAL DE ADMINISTRACIÓN LOCAL,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121C,RELACIÓN Y COORDINACIÓN CON CORPORACIONES LOCALES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22606,"Reuniones, conferencias y cursos",G/121C/22606,,,,,57900.0
11,PRESIDENCIA DE LA JUNTA,1109,DIRECCIÓN GENERAL DE ADMINISTRACIÓN LOCAL,11090000,DIRECCIÓN GENERAL DE ADMINISTRACIÓN LOCAL,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121C,RELACIÓN Y COORDINACIÓN CON CORPORACIONES LOCALES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23,INDEMNIZACIONES POR RAZÓN DEL SERVICIO,230,Dietas y locomoción,23000,A personal funcionario y no laboral,G/121C/23000,,,,,1000.0
11,PRESIDENCIA DE LA JUNTA,1109,DIRECCIÓN GENERAL DE ADMINISTRACIÓN LOCAL,11090000,DIRECCIÓN GENERAL DE ADMINISTRACIÓN LOCAL,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121C,RELACIÓN Y COORDINACIÓN CON CORPORACIONES LOCALES,4,TRANSFERENCIAS CORRIENTES,46,A CORPORACIONES LOCALES,460,A corporaciones locales,46040,Fondo Regional de Cooperación Local,G/121C/46040,,,JCCM/0000017917,AYUDAS FRCL MUNICIPIOS <2000 HA.LIQ-2010,16065200.0
11,PRESIDENCIA DE LA JUNTA,1109,DIRECCIÓN GENERAL DE ADMINISTRACIÓN LOCAL,11090000,DIRECCIÓN GENERAL DE ADMINISTRACIÓN LOCAL,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121C,RELACIÓN Y COORDINACIÓN CON CORPORACIONES LOCALES,4,TRANSFERENCIAS CORRIENTES,46,A CORPORACIONES LOCALES,460,A corporaciones locales,46040,Fondo Regional de Cooperación Local,G/121C/46040,,,JCCM/0000017918,AYUDAS FRCL MUNICIPIOS >2000 HAB. 2011,16065200.0
11,PRESIDENCIA DE LA JUNTA,1109,DIRECCIÓN GENERAL DE ADMINISTRACIÓN LOCAL,11090000,DIRECCIÓN GENERAL DE ADMINISTRACIÓN LOCAL,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121C,RELACIÓN Y COORDINACIÓN CON CORPORACIONES LOCALES,4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FIN DE LUCRO,480,A familias e instituciones sin fin de lucro,48030,Ayuda Federación de Municipios y Provincias de CLM,G/121C/48030,,,JCCM/0000017956,AYUDA NOMINATIVA FEDERAC.MUNICIPIOS 2011,130700.0
11,PRESIDENCIA DE LA JUNTA,1109,DIRECCIÓN GENERAL DE ADMINISTRACIÓN LOCAL,11090000,DIRECCIÓN GENERAL DE ADMINISTRACIÓN LOCAL,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121C,RELACIÓN Y COORDINACIÓN CON CORPORACIONES LOCALES,7,TRANSFERENCIAS DE CAPITAL,76,A CORPORACIONES LOCALES,760,A corporaciones locales,76040,Fondo Regional de Cooperación Local,G/121C/76040,,,JCCM/0000016733,FORCOL INVERSIONES 2010,21420300.0
11,PRESIDENCIA DE LA JUNTA,1109,DIRECCIÓN GENERAL DE ADMINISTRACIÓN LOCAL,11090000,DIRECCIÓN GENERAL DE ADMINISTRACIÓN LOCAL,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121C,RELACIÓN Y COORDINACIÓN CON CORPORACIONES LOCALES,7,TRANSFERENCIAS DE CAPITAL,76,A CORPORACIONES LOCALES,760,A corporaciones locales,76040,Fondo Regional de Cooperación Local,G/121C/76040,,,JCCM/0000017920,FRCL AYUDAS 1% 2011,563700.0
11,PRESIDENCIA DE LA JUNTA,1109,DIRECCIÓN GENERAL DE ADMINISTRACIÓN LOCAL,11090000,DIRECCIÓN GENERAL DE ADMINISTRACIÓN LOCAL,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121C,RELACIÓN Y COORDINACIÓN CON CORPORACIONES LOCALES,7,TRANSFERENCIAS DE CAPITAL,76,A CORPORACIONES LOCALES,760,A corporaciones locales,76040,Fondo Regional de Cooperación Local,G/121C/76040,,,JCCM/0000017919,FRCL MANCOMUNIDADES 2011,2254800.0
11,PRESIDENCIA DE LA JUNTA,1109,DIRECCIÓN GENERAL DE ADMINISTRACIÓN LOCAL,11090000,DIRECCIÓN GENERAL DE ADMINISTRACIÓN LOCAL,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,121C,RELACIÓN Y COORDINACIÓN CON CORPORACIONES LOCALES,7,TRANSFERENCIAS DE CAPITAL,76,A CORPORACIONES LOCALES,760,A corporaciones locales,76050,Apoyo a las entidades locales,G/121C/76050,,,JCCM/0000017921,CONVENIO CASAS CONSISTORIALES 2011,4321530.0
11,PRESIDENCIA DE LA JUNTA,1110,DIRECCIÓN GENERAL DE PROTECCIÓN CIUDADANA,11100000,DIRECCIÓN GENERAL DE PROTECCIÓN CIUDADANA,2,"DEFENSA, PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA",22,PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA,221A,PROTECCIÓN CIUDADANA,1,GASTOS DE PERSONAL,10,ALTOS CARGOS,100,Retribuc básicas y otras remunerac altos cargos,10000,Retribuciones básicas,G/221A/10000,,,,,53450.0
11,PRESIDENCIA DE LA JUNTA,1110,DIRECCIÓN GENERAL DE PROTECCIÓN CIUDADANA,11100000,DIRECCIÓN GENERAL DE PROTECCIÓN CIUDADANA,2,"DEFENSA, PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA",22,PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA,221A,PROTECCIÓN CIUDADANA,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12000,Sueldos del Grupo A1 y Grupo A,G/221A/12000,,,,,418700.0
11,PRESIDENCIA DE LA JUNTA,1110,DIRECCIÓN GENERAL DE PROTECCIÓN CIUDADANA,11100000,DIRECCIÓN GENERAL DE PROTECCIÓN CIUDADANA,2,"DEFENSA, PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA",22,PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA,221A,PROTECCIÓN CIUDADANA,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12001,Sueldos del Grupo A2 y Grupo B,G/221A/12001,,,,,147690.0
11,PRESIDENCIA DE LA JUNTA,1110,DIRECCIÓN GENERAL DE PROTECCIÓN CIUDADANA,11100000,DIRECCIÓN GENERAL DE PROTECCIÓN CIUDADANA,2,"DEFENSA, PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA",22,PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA,221A,PROTECCIÓN CIUDADANA,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12002,Sueldos del Grupo C1 y Grupo C,G/221A/12002,,,,,120970.0
