#Sección,Des. Sección,O. Gestor,Des. O. Gestor,Centro Gestor,Des. C. Gestor,Capítulo,Des. Capítulo,Artículo,Des. Artículo,Concepto,Des. Concepto,Subconcepto,Des. Subconcepto,Pos. Presupuestaria,Fondo,Des. Fondo,Presupuesto 2011
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,17020000,SECRETARÍA GENERAL TÉCNICA,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",39,OTROS INGRESOS,390,Recargos y multas,39002,Multas y sanciones,I/39002,,,11100000
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,17020000,SECRETARÍA GENERAL TÉCNICA,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",39,OTROS INGRESOS,390,Recargos y multas,39009,Otros,I/39009,,,10000
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,17020000,SECRETARÍA GENERAL TÉCNICA,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",39,OTROS INGRESOS,399,Ingresos diversos,39900,Ingresos diversos,I/39900,,,75000
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,17020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000020,Ayudas viviendas. Adquisición y  rehab.,7500000
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,17020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000001400,Ventanilla única de vivienda,1000000
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,17020000,SECRETARÍA GENERAL TÉCNICA,5,INGRESOS PATRIMONIALES,51,INTERESES DE ANTICIPOS Y PRÉSTAMOS CONCEDIDOS,511,Intereses de anticipos y préstamos concedidos l/p,51100,Intereses de anticipos y préstamos concedidos l/p,I/51100,,,158690
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,17020000,SECRETARÍA GENERAL TÉCNICA,5,INGRESOS PATRIMONIALES,52,INTERESES DE DEPÓSITOS,520,Intereses de cuentas bancarias,52000,Intereses de cuentas bancarias,I/52000,,,15500
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,17020000,SECRETARÍA GENERAL TÉCNICA,5,INGRESOS PATRIMONIALES,54,RENTA DE BIENES INMUEBLES,540,Alquileres y productos de inmuebles,54000,Alquileres y productos de inmuebles,I/54000,,,3900000
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,17020000,SECRETARÍA GENERAL TÉCNICA,6,ENAJENACIÓN DE INVERSIONES REALES,60,DE TERRENOS,600,Venta de solares de naturaleza urbana,60000,Venta de solares de naturaleza urbana,I/60000,,,118380
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,17020000,SECRETARÍA GENERAL TÉCNICA,6,ENAJENACIÓN DE INVERSIONES REALES,61,DE LAS DEMÁS INVERSIONES REALES,610,Venta de viviendas,61000,Venta de viviendas,I/61000,,,15530780
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,17020000,SECRETARÍA GENERAL TÉCNICA,6,ENAJENACIÓN DE INVERSIONES REALES,61,DE LAS DEMÁS INVERSIONES REALES,610,Venta de viviendas,61000,Venta de viviendas,I/61000,0000000020,Ayudas viviendas. Adquisición y  rehab.,2000000
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,17020000,SECRETARÍA GENERAL TÉCNICA,6,ENAJENACIÓN DE INVERSIONES REALES,61,DE LAS DEMÁS INVERSIONES REALES,611,Venta de garajes y locales,61100,Venta de garajes y locales,I/61100,,,40000
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,17020000,SECRETARÍA GENERAL TÉCNICA,6,ENAJENACIÓN DE INVERSIONES REALES,61,DE LAS DEMÁS INVERSIONES REALES,615,Venta de elementos de transporte,61500,Venta de elementos de transporte,I/61500,,,2000
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,17020000,SECRETARÍA GENERAL TÉCNICA,6,ENAJENACIÓN DE INVERSIONES REALES,68,REINTEGROS POR OPERACIONES DE CAPITAL,680,De ejercicios cerrados,68000,De transferencias de capital,I/68000,,,205000
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,17020000,SECRETARÍA GENERAL TÉCNICA,6,ENAJENACIÓN DE INVERSIONES REALES,68,REINTEGROS POR OPERACIONES DE CAPITAL,680,De ejercicios cerrados,68001,De inversiones reales,I/68001,,,25000
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,17020000,SECRETARÍA GENERAL TÉCNICA,6,ENAJENACIÓN DE INVERSIONES REALES,68,REINTEGROS POR OPERACIONES DE CAPITAL,681,De presupuesto corriente,68100,De transferencias de capital,I/68100,,,10000
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,17020000,SECRETARÍA GENERAL TÉCNICA,6,ENAJENACIÓN DE INVERSIONES REALES,68,REINTEGROS POR OPERACIONES DE CAPITAL,681,De presupuesto corriente,68101,De inversiones reales,I/68101,,,25000
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,17020000,SECRETARÍA GENERAL TÉCNICA,7,TRANSFERENCIAS DE CAPITAL,73,"DE LA A.E., OO.AA., EE.PP. Y OTROS EE.PP. ESTATALE",730,Fondo de compensación interterritorial,73000,Fondo de compensación interterritorial,I/73000,,,2500000
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,17020000,SECRETARÍA GENERAL TÉCNICA,7,TRANSFERENCIAS DE CAPITAL,73,"DE LA A.E., OO.AA., EE.PP. Y OTROS EE.PP. ESTATALE",732,De diversos Ministerios,73200,De diversos Ministerios,I/73200,,,1050000
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,17020000,SECRETARÍA GENERAL TÉCNICA,7,TRANSFERENCIAS DE CAPITAL,73,"DE LA A.E., OO.AA., EE.PP. Y OTROS EE.PP. ESTATALE",732,De diversos Ministerios,73200,De diversos Ministerios,I/73200,0000000020,Ayudas viviendas. Adquisición y  rehab.,12274460
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,17020000,SECRETARÍA GENERAL TÉCNICA,7,TRANSFERENCIAS DE CAPITAL,73,"DE LA A.E., OO.AA., EE.PP. Y OTROS EE.PP. ESTATALE",732,De diversos Ministerios,73200,De diversos Ministerios,I/73200,0000001701,Convenio carreteras N-420 y N-330A. AGE,6696890
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,17020000,SECRETARÍA GENERAL TÉCNICA,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS CONCEDIDOS,820,A corto plazo,82000,A personal funcionario y no laboral,I/82000,,,13040
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,17020000,SECRETARÍA GENERAL TÉCNICA,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS CONCEDIDOS,820,A corto plazo,82001,A personal laboral,I/82001,,,11800
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,17020000,SECRETARÍA GENERAL TÉCNICA,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS CONCEDIDOS,821,A largo plazo,82100,A personal funcionario y no laboral,I/82100,,,167000
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,17020000,SECRETARÍA GENERAL TÉCNICA,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS CONCEDIDOS,821,A largo plazo,82101,A personal laboral,I/82101,,,246200
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,17020000,SECRETARÍA GENERAL TÉCNICA,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS CONCEDIDOS,821,A largo plazo,82104,A corporaciones locales y otros entes territorial,I/82104,,,970000
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,17020000,SECRETARÍA GENERAL TÉCNICA,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS CONCEDIDOS,821,A largo plazo,82106,A ayuntamientos. Polígonos industriales,I/82106,,,700910
18,"EDUCACIÓN, CIENCIA Y CULTURA",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",30,VENTA DE BIENES,300,Venta de publicaciones,30000,Venta de publicaciones,I/30000,,,15000
18,"EDUCACIÓN, CIENCIA Y CULTURA",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",30,VENTA DE BIENES,309,Venta de otros bienes,30900,Venta de otros bienes,I/30900,,,2700
18,"EDUCACIÓN, CIENCIA Y CULTURA",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",31,PRESTACIÓN DE SERVICIOS Y PRECIOS PÚBLICOS,310,Tarifas de publicidad,31000,Tarifas de publicidad,I/31000,,,12000
18,"EDUCACIÓN, CIENCIA Y CULTURA",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",31,PRESTACIÓN DE SERVICIOS Y PRECIOS PÚBLICOS,311,Derechos de matrícula en cursos y seminarios,31100,Derechos de matrícula en cursos y seminarios,I/31100,,,1160000
18,"EDUCACIÓN, CIENCIA Y CULTURA",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",31,PRESTACIÓN DE SERVICIOS Y PRECIOS PÚBLICOS,312,"Derechos de alojamiento, restauración y residencia",31200,"Derechos de alojamiento, restauración y residencia",I/31200,,,2850000
18,"EDUCACIÓN, CIENCIA Y CULTURA",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",31,PRESTACIÓN DE SERVICIOS Y PRECIOS PÚBLICOS,313,"Entradas a museos, exposiciones y espectáculos",31300,"Entradas a museos, exposiciones y espectáculos",I/31300,,,20000
18,"EDUCACIÓN, CIENCIA Y CULTURA",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",31,PRESTACIÓN DE SERVICIOS Y PRECIOS PÚBLICOS,319,Otros ingresos por prestación de servicios,31900,Otros ingresos por prestación de servicios,I/31900,,,6000
18,"EDUCACIÓN, CIENCIA Y CULTURA",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",32,TASAS,322,Tasas por dirección e inspección de obras,32200,Tasas por dirección e inspección de obras,I/32200,,,2420600
18,"EDUCACIÓN, CIENCIA Y CULTURA",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",32,TASAS,327,Tasas en materia de educación,32700,Tasas en materia de educación,I/32700,,,1326000
18,"EDUCACIÓN, CIENCIA Y CULTURA",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",32,TASAS,329,Otras tasas,32900,Otras tasas,I/32900,,,5000
18,"EDUCACIÓN, CIENCIA Y CULTURA",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",38,REINTEGROS DE OPERACIONES CORRIENTES,380,De ejercicios cerrados,38000,De ejercicios cerrados,I/38000,,,760000
18,"EDUCACIÓN, CIENCIA Y CULTURA",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",38,REINTEGROS DE OPERACIONES CORRIENTES,381,De presupuesto corriente,38100,De presupuesto corriente,I/38100,,,325000
18,"EDUCACIÓN, CIENCIA Y CULTURA",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",39,OTROS INGRESOS,390,Recargos y multas,39000,Recargo de apremio,I/39000,,,2000
18,"EDUCACIÓN, CIENCIA Y CULTURA",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",39,OTROS INGRESOS,390,Recargos y multas,39001,Intereses de demora,I/39001,,,1000
18,"EDUCACIÓN, CIENCIA Y CULTURA",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",39,OTROS INGRESOS,390,Recargos y multas,39002,Multas y sanciones,I/39002,,,10000
18,"EDUCACIÓN, CIENCIA Y CULTURA",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",39,OTROS INGRESOS,390,Recargos y multas,39009,Otros,I/39009,,,1000
18,"EDUCACIÓN, CIENCIA Y CULTURA",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",39,OTROS INGRESOS,399,Ingresos diversos,39900,Ingresos diversos,I/39900,,,110000
18,"EDUCACIÓN, CIENCIA Y CULTURA",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,41,DE ORGANISMOS AUTÓNOMOS DE LA JUNTA,410,De organismos autónomos de la Junta,41000,De organismos autónomos de la Junta,I/41000,0000000510,Programas cofinanciados con el FSE,5062900
18,"EDUCACIÓN, CIENCIA Y CULTURA",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000752,Plan implantación LOE,6154330
18,"EDUCACIÓN, CIENCIA Y CULTURA",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000915,EDUCA-3,1400000
18,"EDUCACIÓN, CIENCIA Y CULTURA",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000001550,Plan inmigración,3004660
18,"EDUCACIÓN, CIENCIA Y CULTURA",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000001551,Gratuidad educación infantil,15944590
18,"EDUCACIÓN, CIENCIA Y CULTURA",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000001552,Financiación material escolar,5039440
18,"EDUCACIÓN, CIENCIA Y CULTURA",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000001553,Apoyo en centros educativos,2633310
18,"EDUCACIÓN, CIENCIA Y CULTURA",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000001600,Mejora centros y bibliotecas escolares,494290
18,"EDUCACIÓN, CIENCIA Y CULTURA",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43250,Indemnización LOGSE,I/43250,,,2250000
18,"EDUCACIÓN, CIENCIA Y CULTURA",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",434,De organismos autónomos estatales,43400,De organismos autónomos estatales,I/43400,0000000791,Formación contínua INAP. OO.AA.EE,250000
18,"EDUCACIÓN, CIENCIA Y CULTURA",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",434,De organismos autónomos estatales,43400,De organismos autónomos estatales,I/43400,0000000820,Ciencia y Tecnología,2000000
18,"EDUCACIÓN, CIENCIA Y CULTURA",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,5,INGRESOS PATRIMONIALES,52,INTERESES DE DEPÓSITOS,520,Intereses de cuentas bancarias,52000,Intereses de cuentas bancarias,I/52000,,,60000
18,"EDUCACIÓN, CIENCIA Y CULTURA",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,5,INGRESOS PATRIMONIALES,54,RENTA DE BIENES INMUEBLES,540,Alquileres y productos de inmuebles,54000,Alquileres y productos de inmuebles,I/54000,,,120
18,"EDUCACIÓN, CIENCIA Y CULTURA",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,6,ENAJENACIÓN DE INVERSIONES REALES,61,DE LAS DEMÁS INVERSIONES REALES,616,Venta de mobiliario y enseres,61600,Venta de mobiliario y enseres,I/61600,,,1000
18,"EDUCACIÓN, CIENCIA Y CULTURA",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,6,ENAJENACIÓN DE INVERSIONES REALES,68,REINTEGROS POR OPERACIONES DE CAPITAL,680,De ejercicios cerrados,68000,De transferencias de capital,I/68000,,,100000
18,"EDUCACIÓN, CIENCIA Y CULTURA",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,6,ENAJENACIÓN DE INVERSIONES REALES,68,REINTEGROS POR OPERACIONES DE CAPITAL,681,De presupuesto corriente,68100,De transferencias de capital,I/68100,,,10000
18,"EDUCACIÓN, CIENCIA Y CULTURA",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,73,"DE LA A.E., OO.AA., EE.PP. Y OTROS EE.PP. ESTATALE",730,Fondo de compensación interterritorial,73000,Fondo de compensación interterritorial,I/73000,,,19906330
18,"EDUCACIÓN, CIENCIA Y CULTURA",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,73,"DE LA A.E., OO.AA., EE.PP. Y OTROS EE.PP. ESTATALE",732,De diversos Ministerios,73200,De diversos Ministerios,I/73200,0000000757,DIGITALIZACIÓN DE LAS AULAS,14223100
18,"EDUCACIÓN, CIENCIA Y CULTURA",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,73,"DE LA A.E., OO.AA., EE.PP. Y OTROS EE.PP. ESTATALE",732,De diversos Ministerios,73200,De diversos Ministerios,I/73200,0000000915,EDUCA-3,5600000
18,"EDUCACIÓN, CIENCIA Y CULTURA",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,73,"DE LA A.E., OO.AA., EE.PP. Y OTROS EE.PP. ESTATALE",732,De diversos Ministerios,73200,De diversos Ministerios,I/73200,0000001557,Inventarios bienes muebles,70000
18,"EDUCACIÓN, CIENCIA Y CULTURA",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,7,TRANSFERENCIAS DE CAPITAL,73,"DE LA A.E., OO.AA., EE.PP. Y OTROS EE.PP. ESTATALE",732,De diversos Ministerios,73200,De diversos Ministerios,I/73200,0000001600,Mejora centros y bibliotecas escolares,2294700
18,"EDUCACIÓN, CIENCIA Y CULTURA",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS CONCEDIDOS,820,A corto plazo,82000,A personal funcionario y no laboral,I/82000,,,310500
18,"EDUCACIÓN, CIENCIA Y CULTURA",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS CONCEDIDOS,820,A corto plazo,82001,A personal laboral,I/82001,,,123750
18,"EDUCACIÓN, CIENCIA Y CULTURA",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS CONCEDIDOS,821,A largo plazo,82100,A personal funcionario y no laboral,I/82100,,,522900
18,"EDUCACIÓN, CIENCIA Y CULTURA",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,8,ACTIVOS FINANCIEROS,82,REINTEGRO DE PRÉSTAMOS CONCEDIDOS,821,A largo plazo,82101,A personal laboral,I/82101,,,220050
18,"EDUCACIÓN, CIENCIA Y CULTURA",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,9,PASIVOS FINANCIEROS,91,PRÉSTAMOS EN MONEDA NACIONAL,911,Préstamos recibidos a largo plazo,91101,Préstamos recibidos a l/p de entes dentro s.p.,I/91101,0000000883,Convenio fomento de la innovación MCI,2900000
19,"EMPLEO, IGUALDAD Y JUVENTUD",1902,SECRETARÍA GENERAL TÉCNICA,19020000,SECRETARÍA GENERAL TÉCNICA,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",31,PRESTACIÓN DE SERVICIOS Y PRECIOS PÚBLICOS,312,"Derechos de alojamiento, restauración y residencia",31200,"Derechos de alojamiento, restauración y residencia",I/31200,,,585000
19,"EMPLEO, IGUALDAD Y JUVENTUD",1902,SECRETARÍA GENERAL TÉCNICA,19020000,SECRETARÍA GENERAL TÉCNICA,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",31,PRESTACIÓN DE SERVICIOS Y PRECIOS PÚBLICOS,319,Otros ingresos por prestación de servicios,31900,Otros ingresos por prestación de servicios,I/31900,,,40000
19,"EMPLEO, IGUALDAD Y JUVENTUD",1902,SECRETARÍA GENERAL TÉCNICA,19020000,SECRETARÍA GENERAL TÉCNICA,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",32,TASAS,322,Tasas por dirección e inspección de obras,32200,Tasas por dirección e inspección de obras,I/32200,,,5000
19,"EMPLEO, IGUALDAD Y JUVENTUD",1902,SECRETARÍA GENERAL TÉCNICA,19020000,SECRETARÍA GENERAL TÉCNICA,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",38,REINTEGROS DE OPERACIONES CORRIENTES,380,De ejercicios cerrados,38000,De ejercicios cerrados,I/38000,,,465000
19,"EMPLEO, IGUALDAD Y JUVENTUD",1902,SECRETARÍA GENERAL TÉCNICA,19020000,SECRETARÍA GENERAL TÉCNICA,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",38,REINTEGROS DE OPERACIONES CORRIENTES,381,De presupuesto corriente,38100,De presupuesto corriente,I/38100,,,15000
19,"EMPLEO, IGUALDAD Y JUVENTUD",1902,SECRETARÍA GENERAL TÉCNICA,19020000,SECRETARÍA GENERAL TÉCNICA,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",39,OTROS INGRESOS,390,Recargos y multas,39000,Recargo de apremio,I/39000,,,60000
19,"EMPLEO, IGUALDAD Y JUVENTUD",1902,SECRETARÍA GENERAL TÉCNICA,19020000,SECRETARÍA GENERAL TÉCNICA,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",39,OTROS INGRESOS,390,Recargos y multas,39001,Intereses de demora,I/39001,,,18000
19,"EMPLEO, IGUALDAD Y JUVENTUD",1902,SECRETARÍA GENERAL TÉCNICA,19020000,SECRETARÍA GENERAL TÉCNICA,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",39,OTROS INGRESOS,390,Recargos y multas,39002,Multas y sanciones,I/39002,,,500000
19,"EMPLEO, IGUALDAD Y JUVENTUD",1902,SECRETARÍA GENERAL TÉCNICA,19020000,SECRETARÍA GENERAL TÉCNICA,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",39,OTROS INGRESOS,390,Recargos y multas,39003,Multas en materia de salud y prevención riesg lab,I/39003,,,3300000
19,"EMPLEO, IGUALDAD Y JUVENTUD",1902,SECRETARÍA GENERAL TÉCNICA,19020000,SECRETARÍA GENERAL TÉCNICA,3,"TASAS, PRECIOS PÚBLICOS Y OTROS INGRESOS",39,OTROS INGRESOS,399,Ingresos diversos,39900,Ingresos diversos,I/39900,,,10000
19,"EMPLEO, IGUALDAD Y JUVENTUD",1902,SECRETARÍA GENERAL TÉCNICA,19020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000009,Atención mujer victimas violencia genero,111000
19,"EMPLEO, IGUALDAD Y JUVENTUD",1902,SECRETARÍA GENERAL TÉCNICA,19020000,SECRETARÍA GENERAL TÉCNICA,4,TRANSFERENCIAS CORRIENTES,43,"DE LA A.E. OO.AA., EE.PP. Y OTROS ENTES PÚBLICOS",432,De diversos Ministerios,43200,De diversos Ministerios,I/43200,0000000651,Integración laboral de los inmigrantes,1000000
