#Sección,Denominación Sección,Dirección General,Denominación Dirección General,Grupo de Función,Denominación Grupo de Función,Denominación Función,Función,Programa,Denominación Programa,Capítulo,Denominación Capítulo,Artículo,Denominación Artículo,Concepto,Denominación Concepto,Subconcepto,Denominación Subconcepto,Obligado
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,511A,DIR Y SERV GEN ORDENACIÓN,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",226,Gastos diversos,22603,Jurídico-contenciosos,1377054.17
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,511A,DIR Y SERV GEN ORDENACIÓN,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",226,Gastos diversos,22606,"Reuniones, confer y curs",73133.86
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,511A,DIR Y SERV GEN ORDENACIÓN,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",226,Gastos diversos,22609,Otros,8233.83
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,511A,DIR Y SERV GEN ORDENACIÓN,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",227,Trab real ot empres y pro,22700,Limpieza y aseo,449638.1
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,511A,DIR Y SERV GEN ORDENACIÓN,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",227,Trab real ot empres y pro,22701,Seguridad,352978.13
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,511A,DIR Y SERV GEN ORDENACIÓN,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",227,Trab real ot empres y pro,22706,Estudios y trabajos técn,46282.63
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,511A,DIR Y SERV GEN ORDENACIÓN,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",227,Trab real ot empres y pro,22709,Otros,12536.09
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,511A,DIR Y SERV GEN ORDENACIÓN,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",227,Trab real ot empres y pro,22730,"Infor, dict y honor profe",2717.71
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,511A,DIR Y SERV GEN ORDENACIÓN,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",227,Trab real ot empres y pro,22782,Serv carácter informático,5841
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,511A,DIR Y SERV GEN ORDENACIÓN,2,G BIENES CORRIEN Y SER,23,INDEMNICACIONES SERVICIO,230,Dietas y locomoción,23000,A personal funcionario,38981.5
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,511A,DIR Y SERV GEN ORDENACIÓN,2,G BIENES CORRIEN Y SER,23,INDEMNICACIONES SERVICIO,230,Dietas y locomoción,23001,A personal laboral,13143.36
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,511A,DIR Y SERV GEN ORDENACIÓN,2,G BIENES CORRIEN Y SER,23,INDEMNICACIONES SERVICIO,232,Traslado,23201,A personal laboral,
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,511A,DIR Y SERV GEN ORDENACIÓN,6,INVERSIONES REALES,60,PROYECTOS INVERSIÓN NUEVA,602,Edif y otras construccion,60200,Edif y otras construccion,
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,511A,DIR Y SERV GEN ORDENACIÓN,6,INVERSIONES REALES,60,PROYECTOS INVERSIÓN NUEVA,604,Elementos de transporte,60400,Elementos de transporte,
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,511A,DIR Y SERV GEN ORDENACIÓN,6,INVERSIONES REALES,60,PROYECTOS INVERSIÓN NUEVA,605,Mobiliario y enseres,60500,Mobiliario y enseres,2490.85
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,511A,DIR Y SERV GEN ORDENACIÓN,6,INVERSIONES REALES,61,P. INVERSIÓN REPOSICIÓN,612,Edif y otras construccion,61200,Edif y otras construccion,137883.74
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,511A,DIR Y SERV GEN ORDENACIÓN,6,INVERSIONES REALES,61,P. INVERSIÓN REPOSICIÓN,614,Elementos de transporte,61400,Elementos de transporte,
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,511A,DIR Y SERV GEN ORDENACIÓN,6,INVERSIONES REALES,61,P. INVERSIÓN REPOSICIÓN,615,Mobiliario y enseres,61500,Mobiliario y enseres,4803
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,511A,DIR Y SERV GEN ORDENACIÓN,7,TRANSFERENC DE CAPITAL,72,A EE.PP. DE JUNTA,720,A empresas públicas Junta,72000,A empresas públicas Junta,1315214.32
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,511A,DIR Y SERV GEN ORDENACIÓN,8,ACTIVOS FINANCIEROS,82,CONCESIÓN DE PRÉSTAMOS,820,A corto plazo,82000,A personal funcionario,3000
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,511A,DIR Y SERV GEN ORDENACIÓN,8,ACTIVOS FINANCIEROS,82,CONCESIÓN DE PRÉSTAMOS,820,A corto plazo,82001,A personal laboral,9155.06
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,511A,DIR Y SERV GEN ORDENACIÓN,8,ACTIVOS FINANCIEROS,82,CONCESIÓN DE PRÉSTAMOS,821,A largo plazo,82100,A personal funcionario,81838.16
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,511A,DIR Y SERV GEN ORDENACIÓN,8,ACTIVOS FINANCIEROS,82,CONCESIÓN DE PRÉSTAMOS,821,A largo plazo,82101,A personal laboral,130404
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,5,PROD BIENES PUBL C ECONÓM,52,COMUNICACIONES,521B,DESAR SOCIED INFORMACIÓN,6,INVERSIONES REALES,60,PROYECTOS INVERSIÓN NUEVA,606,Equip proces información,60600,Equip proces información,34842.9
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,5,PROD BIENES PUBL C ECONÓM,52,COMUNICACIONES,521B,DESAR SOCIED INFORMACIÓN,6,INVERSIONES REALES,60,PROYECTOS INVERSIÓN NUEVA,609,Inmovilizado inmaterial,60902,Aplicaciones informáticas,207221.95
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1702,SECRETARÍA GENERAL TÉCNICA,5,PROD BIENES PUBL C ECONÓM,52,COMUNICACIONES,521B,DESAR SOCIED INFORMACIÓN,6,INVERSIONES REALES,61,P. INVERSIÓN REPOSICIÓN,616,Equip proces información,61600,Equip proces información,42474.1
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513A,CREAC INFRAEST CARRETERAS,1,GASTOS DE PERSONAL,10,ALTOS CARGOS,100,Retr bás y ot rem alt car,10000,Retribuciones básicas,57822.65
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513A,CREAC INFRAEST CARRETERAS,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12000,Sueldos del Grupo A1 y A,151994.08
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513A,CREAC INFRAEST CARRETERAS,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12001,Sueldos del Grupo A2 y B,155170.32
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513A,CREAC INFRAEST CARRETERAS,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12002,Sueldos del Grupo C1 y C,30058.89
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513A,CREAC INFRAEST CARRETERAS,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12003,Sueldos del Grupo C2 y D,114468.35
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513A,CREAC INFRAEST CARRETERAS,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12008,Antigüedad,85745.12
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513A,CREAC INFRAEST CARRETERAS,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,121,Retrib. complementarias,12100,Complemento de destino,277073.87
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513A,CREAC INFRAEST CARRETERAS,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,121,Retrib. complementarias,12101,Complementos específicos,506494.8
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513A,CREAC INFRAEST CARRETERAS,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,121,Retrib. complementarias,12102,Otros complementos,15501.4
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513A,CREAC INFRAEST CARRETERAS,1,GASTOS DE PERSONAL,16,"CUOT, PREST Y GTOS SOCIAL",160,Cuotas sociales,16000,Seguridad Social,266883.89
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513A,CREAC INFRAEST CARRETERAS,1,GASTOS DE PERSONAL,16,"CUOT, PREST Y GTOS SOCIAL",160,Cuotas sociales,16001,Otras,49931.96
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513A,CREAC INFRAEST CARRETERAS,4,TRANSFERENC CORRIENTES,42,A EE.PP. DE JCCM,422,A Universidades públicas,42200,A Universidades públicas,47235.8
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513A,CREAC INFRAEST CARRETERAS,4,TRANSFERENC CORRIENTES,48,A FAMILIAS E INST. SFL,485,En mat prom sect producti,48534,Por el uso vías públicas,63161249.06
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513A,CREAC INFRAEST CARRETERAS,6,INVERSIONES REALES,60,PROYECTOS INVERSIÓN NUEVA,607,Bienes destin uso general,60701,Infraest y bienes uso gen,69528468.9
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513A,CREAC INFRAEST CARRETERAS,6,INVERSIONES REALES,60,PROYECTOS INVERSIÓN NUEVA,609,Inmovilizado inmaterial,60902,Aplicaciones informáticas,
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513A,CREAC INFRAEST CARRETERAS,7,TRANSFERENC DE CAPITAL,72,A EE.PP. DE JUNTA,720,A empresas públicas Junta,72000,A empresas públicas Junta,43199638.36
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513B,CONS Y EXPLOT CARRETERAS,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12000,Sueldos del Grupo A1 y A,70788.51
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513B,CONS Y EXPLOT CARRETERAS,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12001,Sueldos del Grupo A2 y B,152007.74
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513B,CONS Y EXPLOT CARRETERAS,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12002,Sueldos del Grupo C1 y C,25051.2
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513B,CONS Y EXPLOT CARRETERAS,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12003,Sueldos del Grupo C2 y D,117791.84
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513B,CONS Y EXPLOT CARRETERAS,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12008,Antigüedad,76170.04
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513B,CONS Y EXPLOT CARRETERAS,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12009,Sustituciones,8593.38
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513B,CONS Y EXPLOT CARRETERAS,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,121,Retrib. complementarias,12100,Complemento de destino,214637.39
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513B,CONS Y EXPLOT CARRETERAS,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,121,Retrib. complementarias,12101,Complementos específicos,378170.3
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513B,CONS Y EXPLOT CARRETERAS,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,121,Retrib. complementarias,12102,Otros complementos,20005.61
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513B,CONS Y EXPLOT CARRETERAS,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,121,Retrib. complementarias,12109,Sustituciones,10527.02
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513B,CONS Y EXPLOT CARRETERAS,1,GASTOS DE PERSONAL,13,LABORALES (EXC INST SANI),130,Retrib bás person laboral,13002,Sueldos del grupo III,2869287.3
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513B,CONS Y EXPLOT CARRETERAS,1,GASTOS DE PERSONAL,13,LABORALES (EXC INST SANI),130,Retrib bás person laboral,13003,Sueldos del grupo IV,3782129.9
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513B,CONS Y EXPLOT CARRETERAS,1,GASTOS DE PERSONAL,13,LABORALES (EXC INST SANI),130,Retrib bás person laboral,13004,Sueldos del grupo V,3385288.09
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513B,CONS Y EXPLOT CARRETERAS,1,GASTOS DE PERSONAL,13,LABORALES (EXC INST SANI),130,Retrib bás person laboral,13008,Antigüedad,1311580.92
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513B,CONS Y EXPLOT CARRETERAS,1,GASTOS DE PERSONAL,13,LABORALES (EXC INST SANI),130,Retrib bás person laboral,13009,Sustituciones. Ret. básic,274357.41
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513B,CONS Y EXPLOT CARRETERAS,1,GASTOS DE PERSONAL,13,LABORALES (EXC INST SANI),131,Retrib compl pers laboral,13101,Complementos específicos,3058271.28
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513B,CONS Y EXPLOT CARRETERAS,1,GASTOS DE PERSONAL,13,LABORALES (EXC INST SANI),131,Retrib compl pers laboral,13102,Otros complementos,2050742.55
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513B,CONS Y EXPLOT CARRETERAS,1,GASTOS DE PERSONAL,13,LABORALES (EXC INST SANI),131,Retrib compl pers laboral,13109,Sustituciones. Ret. compl,137426.75
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513B,CONS Y EXPLOT CARRETERAS,1,GASTOS DE PERSONAL,16,"CUOT, PREST Y GTOS SOCIAL",160,Cuotas sociales,16000,Seguridad Social,6011032.02
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513B,CONS Y EXPLOT CARRETERAS,1,GASTOS DE PERSONAL,16,"CUOT, PREST Y GTOS SOCIAL",160,Cuotas sociales,16001,Otras,339705.98
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513B,CONS Y EXPLOT CARRETERAS,1,GASTOS DE PERSONAL,16,"CUOT, PREST Y GTOS SOCIAL",163,Gastos y presta laborales,16300,Indem jubilación anticipa,46789.11
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513B,CONS Y EXPLOT CARRETERAS,1,GASTOS DE PERSONAL,16,"CUOT, PREST Y GTOS SOCIAL",163,Gastos y presta laborales,16304,Transporte del personal,24241
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513B,CONS Y EXPLOT CARRETERAS,1,GASTOS DE PERSONAL,16,"CUOT, PREST Y GTOS SOCIAL",163,Gastos y presta laborales,16306,Seguros,72353.26
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513B,CONS Y EXPLOT CARRETERAS,2,G BIENES CORRIEN Y SER,21,"REPARACIÓN, MANTENIMIENTO",214,Elementos de transporte,21400,Elementos de transporte,31836.11
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513B,CONS Y EXPLOT CARRETERAS,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",220,Material de oficina,22001,"Prensa, revistas, libros",
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513B,CONS Y EXPLOT CARRETERAS,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",225,Tributos,22502,Estatales,8279.4
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513B,CONS Y EXPLOT CARRETERAS,2,G BIENES CORRIEN Y SER,22,"MATERIALES, SUMINISTROS",226,Gastos diversos,22609,Otros,4674.24
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513B,CONS Y EXPLOT CARRETERAS,2,G BIENES CORRIEN Y SER,23,INDEMNICACIONES SERVICIO,230,Dietas y locomoción,23000,A personal funcionario,4649.04
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513B,CONS Y EXPLOT CARRETERAS,2,G BIENES CORRIEN Y SER,23,INDEMNICACIONES SERVICIO,230,Dietas y locomoción,23001,A personal laboral,1309017.42
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513B,CONS Y EXPLOT CARRETERAS,6,INVERSIONES REALES,60,PROYECTOS INVERSIÓN NUEVA,602,Edif y otras construccion,60200,Edif y otras construccion,298918.77
17,ORDENACIÓN DEL TERRITORIO Y VIVIENDA,1703,DIRECCIÓN GENERAL DE CARRETERAS,5,PROD BIENES PUBL C ECONÓM,51,INFRAEST BÁSICAS Y TRANSP,513B,CONS Y EXPLOT CARRETERAS,6,INVERSIONES REALES,60,PROYECTOS INVERSIÓN NUEVA,605,Mobiliario y enseres,60500,Mobiliario y enseres,
