#Sección,Des. Sección,O. Gestor,Des. O. Gestor,Centro Gestor,Des. C. Gestor,G. Función,Des. G. Función,Función,Des. Función,Programa,Des. Programa,Capítulo,Des. Capítulo,Artículo,Des. Artículo,Concepto,Des. Concepto,Subconcepto,Des. Subconcepto,Pos. Presupuestaria,Fondo,Des. Fondo,Proyecto,Des. Proyecto,Presupuesto fondos totales 2017
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/422A/61200,FPA0090003,FCI Compensación,JCCM/0000005833,REFORMA CEIP VALDELUZ EN YEBES,0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/422A/61200,FPA0090003,FCI Compensación,JCCM/0000020583,REFORMA CUB. CEIP J. CASTILLO VALDEPEÑAS,0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/422A/61200,FPA0090003,FCI Compensación,JCCM/0000005345,REFORMA DE CEIP EN GUADALAJARA (RAM),0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/422A/61200,FPA0090003,FCI Compensación,JCCM/0000017309,REFORMA EI PROV ALBACETE,30000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/422A/61200,FPA0090003,FCI Compensación,JCCM/0000017310,REFORMA EI PROV CIUDAD REAL,70000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/422A/61200,FPA0090003,FCI Compensación,JCCM/0000017311,REFORMA EI PROV CUENCA,30000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/422A/61200,FPA0090003,FCI Compensación,JCCM/0000017313,REFORMA EI PROV TOLEDO,58670
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/422A/61200,FPA0090003,FCI Compensación,JCCM/0000020636,SUSTIT. GARCILASO DE LA VEGA MADRIDEJOS,0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/422A/61200,FPA0090005,P.O. FEDER 2014-2020,JCCM/0000021146,ADAPTACION CEIP VALDELUZ DE YEBES,657240
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/422A/61200,FPA0090005,P.O. FEDER 2014-2020,JCCM/0000021137,"AMPL. 3 UDS CRA FCO.IBAÑEZ,IRIEPAL",30000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/422A/61200,FPA0090005,P.O. FEDER 2014-2020,JCCM/0000021247,"AMPLIACION CEIP GREGORIO MARAÑON,TOLEDO",110870
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/422A/61200,FPA0090005,P.O. FEDER 2014-2020,JCCM/0000020682,AMPLIACIÓN CEIP BARTOLOME NICOLAU,234820
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/422A/61200,FPA0090005,P.O. FEDER 2014-2020,JCCM/0000021134,"AMPLIACIÓN CEIP LA FUENTE,NAMBROCA",35000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/422A/61200,FPA0090005,P.O. FEDER 2014-2020,JCCM/0000015902,AULARIO EN CEIP PRINC. SOFIA MINGLANIL,280000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/422A/61200,FPA0090005,P.O. FEDER 2014-2020,JCCM/0000021397,"CEIP ADOLFO M.CHICANO, PEDROÑERAS, ESPAC",40000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/422A/61200,FPA0090005,P.O. FEDER 2014-2020,JCCM/0000021390,"CEIP ANA SOTO EN ALBACETE, REF ASEOS",54000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/422A/61200,FPA0090005,P.O. FEDER 2014-2020,JCCM/0000021392,CEIP CATALINA DE PALACIO ESQUIVIAS (TO),60000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/422A/61200,FPA0090005,P.O. FEDER 2014-2020,JCCM/0000021389,"CEIP CERVANTES DE ALBACETE, ASCENSOR",50000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/422A/61200,FPA0090005,P.O. FEDER 2014-2020,JCCM/0000021411,"CEIP CRISTO DE LA ESPERANZA, MARCHAMALO",40000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/422A/61200,FPA0090005,P.O. FEDER 2014-2020,JCCM/0000021393,CEIP CRISTO DE LAS INJURIAS DE NOBLEJAS,40000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/422A/61200,FPA0090005,P.O. FEDER 2014-2020,JCCM/0000021407,"CEIP DOMINGO DE MIRAS, CAMPO DE CRIPTANA",60000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/422A/61200,FPA0090005,P.O. FEDER 2014-2020,JCCM/0000021396,"CEIP DUQUE D RIANSARES, TARANCON, COCINA",57000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/422A/61200,FPA0090005,P.O. FEDER 2014-2020,JCCM/0000021391,"CEIP EL COTO DEL EL CASAR, GU, GRADAS Y",50000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/422A/61200,FPA0090005,P.O. FEDER 2014-2020,JCCM/0000021400,"CEIP FRANCISCO QUEVEDO, TORRE DE JUAN AB",55000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/422A/61200,FPA0090005,P.O. FEDER 2014-2020,JCCM/0000021395,"CEIP MIGUEL DELIBES, EL VISO DE S.JUAN",40000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/422A/61200,FPA0090005,P.O. FEDER 2014-2020,JCCM/0000021399,"CEIP NTRA SRA DEL CASTILLO, CHILLON, ASE",40000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/422A/61200,FPA0090005,P.O. FEDER 2014-2020,JCCM/0000021403,"CEIP NTRA SRA PEÑARROYA,ARGAMASILL.ALBA",45000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/422A/61200,FPA0090005,P.O. FEDER 2014-2020,JCCM/0000021412,"CEIP SANTIAGO MAYOR DE TORRENUEVA, CR, A",35000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/422A/61200,FPA0090005,P.O. FEDER 2014-2020,JCCM/0000021410,"EI ALFONSO X EL SABIO, CIUDAD REAL, COCI",60500
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/422A/61200,FPA0090005,P.O. FEDER 2014-2020,JCCM/0000005344,RAM REFORMA  CEIP  PROVINCIA CR,310000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/422A/61200,FPA0090005,P.O. FEDER 2014-2020,JCCM/0000020594,REF. CEIP FDEZ TUREGANO EN SISANTE,30000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/422A/61200,FPA0090005,P.O. FEDER 2014-2020,JCCM/0000020595,"REF.CUB  CEIP RAFAEL L. HARO, S.CLEMENTE",30000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/422A/61200,FPA0090005,P.O. FEDER 2014-2020,JCCM/0000005343,REFORMA  CEIP  PROV ALBACETE (RAM),270000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/422A/61200,FPA0090005,P.O. FEDER 2014-2020,JCCM/0000005377,REFORMA  CEIP  PROVINCIA CUENCA (RAM),125000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/422A/61200,FPA0090005,P.O. FEDER 2014-2020,JCCM/0000005346,REFORMA  CEIP  PROVINCIA TOLEDO (RAM),335500
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/422A/61200,FPA0090005,P.O. FEDER 2014-2020,JCCM/0000021143,"REFORMA CEIP RUIZ PICASSO, ALCAZAR SJ",90000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/422A/61200,FPA0090005,P.O. FEDER 2014-2020,JCCM/0000020583,REFORMA CUB. CEIP J. CASTILLO VALDEPEÑAS,210000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/422A/61200,FPA0090005,P.O. FEDER 2014-2020,JCCM/0000005345,REFORMA DE CEIP EN GUADALAJARA (RAM),143710
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/422A/61200,FPA0090005,P.O. FEDER 2014-2020,JCCM/0000021414,"REFORMA EN CEIP EL TORNO DE PORZUNA, CR",50000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/422A/61200,FPA0090005,P.O. FEDER 2014-2020,JCCM/0000021415,REP.CUBIERTA CEIP CHINCHILLA DE MONTEARA,100000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,61,PROYECTOS DE INVERSIÓN DE REPOSICIÓN,612,Edificios y otras construcciones,61200,Edificios y otras construcciones,G/422A/61200,FPA0090005,P.O. FEDER 2014-2020,JCCM/0000020581,SUSTITUCION  CEIP SAN ISIDRO DAIMIEL,510000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,7,TRANSFERENCIAS DE CAPITAL,76,A CORPORACIONES LOCALES,760,A corporaciones locales,76000,A corporaciones locales,G/422A/76000,FPA0090003,FCI Compensación,JCCM/0000020688,FINANCIACIÓN MATERIALES OBRAS COLEGIOS,1000000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20,ARRENDAMIENTOS Y CÁNONES,202,Edificios y otras construcciones,20200,Edificios y otras construcciones,G/422B/20200,,,,,8000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20,ARRENDAMIENTOS Y CÁNONES,203,"Maquinaria, instalaciones y utillaje",20300,"Maquinaria, instalaciones y utillaje",G/422B/20300,,,,,220000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIONES, MANTENIMIENTO Y CONSERVACIÓN",212,Edificios y otras construcciones,21200,Edificios y otras construcciones,G/422B/21200,,,,,10000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIONES, MANTENIMIENTO Y CONSERVACIÓN",213,"Maquinaria, instalaciones y utillaje",21300,"Maquinaria, instalaciones y utillaje",G/422B/21300,,,,,1000
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",220,Material de oficina,22000,Ordinario no inventariable,G/422B/22000,,,,,0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1802,SECRETARÍA GENERAL,18020000,SECRETARÍA GENERAL,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422B,"EDUCACIÓN SECUNDARIA, F.P Y E. DE RÉGIMEN ESPECIAL",2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22100,Energía eléctrica,G/422B/22100,,,,,50000
