#Sección,Des. Sección,O. Gestor,Des. O. Gestor,Centro Gestor,Des. C. Gestor,G. Función,Des. G. Función,Función,Des. Función,Programa,Des. Programa,Capítulo,Des. Capítulo,Artículo,Des. Artículo,Concepto,Des. Concepto,Subconcepto,Des. Subconcepto,Pos. Presupuestaria,Fondo,Des. Fondo,Proyecto,Des. Proyecto,Presupuesto Fondos totales 2012
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,602,Edificios y otras construcciones,60200,Edificios y otras construcciones,G/422A/60200,,,JCCM/0000001991,C.P.MANUEL SASTRE VELASCO FERNANCABALLER,1300.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,602,Edificios y otras construcciones,60200,Edificios y otras construcciones,G/422A/60200,,,JCCM/0000001058,C.P.NTRA.SRA.ROSARIO EL PICAZO,700.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,602,Edificios y otras construcciones,60200,Edificios y otras construcciones,G/422A/60200,,,JCCM/0000001679,C.P.TIRSO DE MOLINA ARGES,7560.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,602,Edificios y otras construcciones,60200,Edificios y otras construcciones,G/422A/60200,,,JCCM/0000014994,CEIP NUEVO Nº 2 EN CIRUELOS (TO),200000.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,602,Edificios y otras construcciones,60200,Edificios y otras construcciones,G/422A/60200,,,JCCM/0000000952,CIP EN AZUQUECA DE HENARES,450.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,602,Edificios y otras construcciones,60200,Edificios y otras construcciones,G/422A/60200,,,JCCM/0000008782,"CONST. C.P. ""6+12 UDS ZONA ESTE TALAVERA",2190.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,602,Edificios y otras construcciones,60200,Edificios y otras construcciones,G/422A/60200,,,JCCM/0000007950,"CONST. C.P. FINCA ""LOS PRADILLOS""  UGENA",3400.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,602,Edificios y otras construcciones,60200,Edificios y otras construcciones,G/422A/60200,,,JCCM/0000011655,CONST. CEIP Nº 2  EN MÉNTRIDA (TO),30430.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,602,Edificios y otras construcciones,60200,Edificios y otras construcciones,G/422A/60200,,,JCCM/0000011658,CONST. CEIP Nº 2 EN OCAÑA (TO),200000.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,602,Edificios y otras construcciones,60200,Edificios y otras construcciones,G/422A/60200,,,JCCM/0000011660,CONST. CP NUEVO Nº2 QUINTANAR ORDEN,13930.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,602,Edificios y otras construcciones,60200,Edificios y otras construcciones,G/422A/60200,,,JCCM/0000014787,CONST. CP Nº2 EN CABAÑAS SAGRA (TO),8230.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,602,Edificios y otras construcciones,60200,Edificios y otras construcciones,G/422A/60200,,,JCCM/0000012813,CONST. CP Nº2 EN VISO DE SAN JUAN,27500.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,602,Edificios y otras construcciones,60200,Edificios y otras construcciones,G/422A/60200,,,JCCM/0000016318,CONST. CP Nº9  EN ALCAZAR DE SAN JUAN CR,2800.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,602,Edificios y otras construcciones,60200,Edificios y otras construcciones,G/422A/60200,,,JCCM/0000017516,CONST. EI TALAVERA DE LA REINA (TO),47420.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,602,Edificios y otras construcciones,60200,Edificios y otras construcciones,G/422A/60200,,,JCCM/0000013453,CONST. Nº3 URB. LOS ARENALES EL CASAR (G,25530.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,602,Edificios y otras construcciones,60200,Edificios y otras construcciones,G/422A/60200,,,JCCM/0000017525,CONST. Y REFORMA DE CENTROS EDUC.2010/12,7462560.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,602,Edificios y otras construcciones,60200,Edificios y otras construcciones,G/422A/60200,,,JCCM/0000016939,CONST.CEIP Nº 34 EN ALBACETE,51570.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,602,Edificios y otras construcciones,60200,Edificios y otras construcciones,G/422A/60200,,,JCCM/0000014037,CONST.CP 3+6 UDS EN ONTIGOLA,6410.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,602,Edificios y otras construcciones,60200,Edificios y otras construcciones,G/422A/60200,,,JCCM/0000016502,CONST.CP Nº7 6+12 UDS VALDEPEÑAS CR,12200.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,602,Edificios y otras construcciones,60200,Edificios y otras construcciones,G/422A/60200,,,JCCM/0000006177,CONSTRUCCIÓN CEIP SAN ANTONIO EN YELES,920.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,602,Edificios y otras construcciones,60200,Edificios y otras construcciones,G/422A/60200,,,JCCM/0000006795,CONSTRUCCIÓN CP EN ARGES,1830.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,602,Edificios y otras construcciones,60200,Edificios y otras construcciones,G/422A/60200,,,JCCM/0000012501,CONSTRUCCIÓN CP Nº 2 EN NAMBROCA,3700.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,602,Edificios y otras construcciones,60200,Edificios y otras construcciones,G/422A/60200,,,JCCM/0000015590,CONT.CP Nº2 NUMANCIA DE LA SAGRA,200000.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,602,Edificios y otras construcciones,60200,Edificios y otras construcciones,G/422A/60200,,,JCCM/0000017049,CONTROL  CALIDAD  COOR SY S PARA CP REGI,129650.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,602,Edificios y otras construcciones,60200,Edificios y otras construcciones,G/422A/60200,,,JCCM/0000009360,CONTST.C.P. PARAJE ALTO CAÑADA EN GALAPA,5520.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,602,Edificios y otras construcciones,60200,Edificios y otras construcciones,G/422A/60200,,,JCCM/0000016970,CP 16 EN CUENCA,168120.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,602,Edificios y otras construcciones,60200,Edificios y otras construcciones,G/422A/60200,,,JCCM/0000016973,CP A.MARTINEZ CHICANO EN LAS PEDROÑERAS,2400.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,602,Edificios y otras construcciones,60200,Edificios y otras construcciones,G/422A/60200,,,JCCM/0000007710,CP CRISTO DE LA VERA EN CONSUEGRA,3210.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,602,Edificios y otras construcciones,60200,Edificios y otras construcciones,G/422A/60200,,,JCCM/0000001166,CP EL DONCEL GUADALAJARA,90.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,602,Edificios y otras construcciones,60200,Edificios y otras construcciones,G/422A/60200,,,JCCM/0000006808,CP EN CHOZAS DE CANALES,22920.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,602,Edificios y otras construcciones,60200,Edificios y otras construcciones,G/422A/60200,,,JCCM/0000001289,CP NTRA SRA HORTUM SANCHO CASAR ESCALONA,28630.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,602,Edificios y otras construcciones,60200,Edificios y otras construcciones,G/422A/60200,,,JCCM/0000006089,CP NTRA. SRA. DE LA NATIVIDAD CEDILLO CO,6340.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,602,Edificios y otras construcciones,60200,Edificios y otras construcciones,G/422A/60200,,,JCCM/0000003245,CP PABLO IGLESIA EN TALAVERA REINA,2450.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,602,Edificios y otras construcciones,60200,Edificios y otras construcciones,G/422A/60200,,,JCCM/0000003046,CP PEDRO ZAMORANO EN QUISMONDO,300.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,602,Edificios y otras construcciones,60200,Edificios y otras construcciones,G/422A/60200,,,JCCM/0000003328,CP RUIZ JARABO EN TARANCON,1673290.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,602,Edificios y otras construcciones,60200,Edificios y otras construcciones,G/422A/60200,,,JCCM/0000003048,CP SEVERO OCHOA EN LA MATA (TO),1440.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,602,Edificios y otras construcciones,60200,Edificios y otras construcciones,G/422A/60200,,,JCCM/0000006687,CRA MOLINOS DEL JUCAR EN CASAS BENITEZ,1030.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,602,Edificios y otras construcciones,60200,Edificios y otras construcciones,G/422A/60200,,,JCCM/0000010345,CRA PINARES DEL JÚCAR  DE CENIZATE,600.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,602,Edificios y otras construcciones,60200,Edificios y otras construcciones,G/422A/60200,,,JCCM/0000003180,CRA SANTA CRUZ DE MOYA,4180.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,602,Edificios y otras construcciones,60200,Edificios y otras construcciones,G/422A/60200,,,JCCM/0000016935,SUST. CEIP SAN AGUSTÍN EN CASAS IBAÑEZ,98540.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,602,Edificios y otras construcciones,60200,Edificios y otras construcciones,G/422A/60200,,,JCCM/0000009849,SUST. CP HERMANOS AMORÓS FDEZ  EN MESAS,1700.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,602,Edificios y otras construcciones,60200,Edificios y otras construcciones,G/422A/60200,,,JCCM/0000011787,SUST. CP PRIMO DE RIVERA EN CUENCA,200000.0
18,"EDUCACIÓN, CULTURA Y DEPORTES",1805,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",18050000,"D.G. DE ORGANIZACIÓN , CALIDAD EDUCATIVA Y FORM PR",4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTER SOCIAL,42,EDUCACIÓN,422A,EDUCACIÓN INFANTIL Y PRIMARIA,6,INVERSIONES REALES,60,PROYECTOS DE INVERSIÓN NUEVA,602,Edificios y otras construcciones,60200,Edificios y otras construcciones,G/422A/60200,,,JCCM/0000013819,SUST.CP FRAY FCO DE JESÚS EN LOS HINOJOS,212160.0
