#Sección,b,Dirección General,d,Grupo de Función,f,Función,h,Programa,j,Capítulo,l,Artículo,n,Concepto,p,Subconcepto,r,Obligado
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1503,VICECONSEJERÍA DE ADMINISTRACIÓN LOCAL Y,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,126A,DIARIO OFICIAL DE CASTILLA-LA MANCHA,1,GASTOS DE PERSONAL,16,"CUOT, PREST Y GTOS SOCIAL",160,Cuotas sociales,16000,Seguridad Social,61138.6
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1503,VICECONSEJERÍA DE ADMINISTRACIÓN LOCAL Y,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,126A,DIARIO OFICIAL DE CASTILLA-LA MANCHA,1,GASTOS DE PERSONAL,16,"CUOT, PREST Y GTOS SOCIAL",160,Cuotas sociales,16001,Otras,23294.5
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1503,VICECONSEJERÍA DE ADMINISTRACIÓN LOCAL Y,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,126D,CALIDAD DE LOS SERVICIOS,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12000,Sueldos del Grupo A1 y A,104985.61
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1503,VICECONSEJERÍA DE ADMINISTRACIÓN LOCAL Y,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,126D,CALIDAD DE LOS SERVICIOS,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12001,Sueldos del Grupo A2 y B,14006.28
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1503,VICECONSEJERÍA DE ADMINISTRACIÓN LOCAL Y,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,126D,CALIDAD DE LOS SERVICIOS,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12002,Sueldos del Grupo C1 y C,64808.09
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1503,VICECONSEJERÍA DE ADMINISTRACIÓN LOCAL Y,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,126D,CALIDAD DE LOS SERVICIOS,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12003,Sueldos del Grupo C2 y D,482772.66
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1503,VICECONSEJERÍA DE ADMINISTRACIÓN LOCAL Y,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,126D,CALIDAD DE LOS SERVICIOS,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12008,Antigüedad,151537.11
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1503,VICECONSEJERÍA DE ADMINISTRACIÓN LOCAL Y,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,126D,CALIDAD DE LOS SERVICIOS,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12009,Sustituciones,11580.93
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1503,VICECONSEJERÍA DE ADMINISTRACIÓN LOCAL Y,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,126D,CALIDAD DE LOS SERVICIOS,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,121,Retrib. complementarias,12100,Complemento de destino,400612.64
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1503,VICECONSEJERÍA DE ADMINISTRACIÓN LOCAL Y,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,126D,CALIDAD DE LOS SERVICIOS,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,121,Retrib. complementarias,12101,Complementos específicos,799447.27
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1503,VICECONSEJERÍA DE ADMINISTRACIÓN LOCAL Y,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,126D,CALIDAD DE LOS SERVICIOS,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,121,Retrib. complementarias,12102,Otros complementos,7479.15
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1503,VICECONSEJERÍA DE ADMINISTRACIÓN LOCAL Y,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,126D,CALIDAD DE LOS SERVICIOS,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,121,Retrib. complementarias,12109,Sustituciones,18582.31
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1503,VICECONSEJERÍA DE ADMINISTRACIÓN LOCAL Y,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,126D,CALIDAD DE LOS SERVICIOS,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,121,Retrib. complementarias,12148,Complemento por Incapacidad Temporal,13336.98
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1503,VICECONSEJERÍA DE ADMINISTRACIÓN LOCAL Y,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,126D,CALIDAD DE LOS SERVICIOS,1,GASTOS DE PERSONAL,16,"CUOT, PREST Y GTOS SOCIAL",160,Cuotas sociales,16000,Seguridad Social,451574.38
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1503,VICECONSEJERÍA DE ADMINISTRACIÓN LOCAL Y,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,126D,CALIDAD DE LOS SERVICIOS,1,GASTOS DE PERSONAL,16,"CUOT, PREST Y GTOS SOCIAL",160,Cuotas sociales,16001,Otras,48393.83
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1503,VICECONSEJERÍA DE ADMINISTRACIÓN LOCAL Y,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,126D,CALIDAD DE LOS SERVICIOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS",226,Gastos diversos,22606,"Reuniones, confer y curs",1270.5
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1503,VICECONSEJERÍA DE ADMINISTRACIÓN LOCAL Y,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,126D,CALIDAD DE LOS SERVICIOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS",227,Trab real ot empres y pro,22706,Estudios y trabajos técn,21832.33
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1503,VICECONSEJERÍA DE ADMINISTRACIÓN LOCAL Y,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,126D,CALIDAD DE LOS SERVICIOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS",227,Trab real ot empres y pro,22709,Otros,186.34
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1503,VICECONSEJERÍA DE ADMINISTRACIÓN LOCAL Y,4,PRODUCCIÓN DE BIENES PÚBLICOS DE CARÁCTE,46,OTROS SERVICIOS COMUNITARIOS Y SOCIALES,461A,ELECCIONES,4,TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INST. SFL,480,A familias e instit sfl,48000,A familias e instit sfl,223032.09
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1504,DIRECCIÓN GENERAL DE PRESUPUESTOS,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,612B,PROGRAMACIÓN Y CONTROL PRESUPUESTARIO,1,GASTOS DE PERSONAL,10,ALTOS CARGOS,100,Retr bás y ot rem alt car,10000,Retribuciones básicas,70755.58
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1504,DIRECCIÓN GENERAL DE PRESUPUESTOS,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,612B,PROGRAMACIÓN Y CONTROL PRESUPUESTARIO,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12000,Sueldos del Grupo A1 y A,178025.51
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1504,DIRECCIÓN GENERAL DE PRESUPUESTOS,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,612B,PROGRAMACIÓN Y CONTROL PRESUPUESTARIO,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12001,Sueldos del Grupo A2 y B,42018.84
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1504,DIRECCIÓN GENERAL DE PRESUPUESTOS,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,612B,PROGRAMACIÓN Y CONTROL PRESUPUESTARIO,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12002,Sueldos del Grupo C1 y C,41584.08
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1504,DIRECCIÓN GENERAL DE PRESUPUESTOS,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,612B,PROGRAMACIÓN Y CONTROL PRESUPUESTARIO,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12008,Antigüedad,56906.76
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1504,DIRECCIÓN GENERAL DE PRESUPUESTOS,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,612B,PROGRAMACIÓN Y CONTROL PRESUPUESTARIO,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,121,Retrib. complementarias,12100,Complemento de destino,179341.66
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1504,DIRECCIÓN GENERAL DE PRESUPUESTOS,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,612B,PROGRAMACIÓN Y CONTROL PRESUPUESTARIO,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,121,Retrib. complementarias,12101,Complementos específicos,369059.89
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1504,DIRECCIÓN GENERAL DE PRESUPUESTOS,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,612B,PROGRAMACIÓN Y CONTROL PRESUPUESTARIO,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,121,Retrib. complementarias,12102,Otros complementos,237.88
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1504,DIRECCIÓN GENERAL DE PRESUPUESTOS,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,612B,PROGRAMACIÓN Y CONTROL PRESUPUESTARIO,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,121,Retrib. complementarias,12148,Complemento por Incapacidad Temporal,1357.28
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1504,DIRECCIÓN GENERAL DE PRESUPUESTOS,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,612B,PROGRAMACIÓN Y CONTROL PRESUPUESTARIO,1,GASTOS DE PERSONAL,16,"CUOT, PREST Y GTOS SOCIAL",160,Cuotas sociales,16000,Seguridad Social,213477.84
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1504,DIRECCIÓN GENERAL DE PRESUPUESTOS,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,612B,PROGRAMACIÓN Y CONTROL PRESUPUESTARIO,1,GASTOS DE PERSONAL,16,"CUOT, PREST Y GTOS SOCIAL",160,Cuotas sociales,16001,Otras,6447.35
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1504,DIRECCIÓN GENERAL DE PRESUPUESTOS,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,612B,PROGRAMACIÓN Y CONTROL PRESUPUESTARIO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS",226,Gastos diversos,22608,Gastos de edición y distribución,
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1504,DIRECCIÓN GENERAL DE PRESUPUESTOS,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,612B,PROGRAMACIÓN Y CONTROL PRESUPUESTARIO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS",227,Trab real ot empres y pro,22706,Estudios y trabajos técn,
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1504,DIRECCIÓN GENERAL DE PRESUPUESTOS,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,63,REGULACIÓN FINANCIERA,633A,IMPREVISTOS Y FUNCIONES NO CLASIFICADAS,5,FONDO DE CONTINGENCIA Y OTROS IMPREVISTO,52,OTROS IMPREVISTOS,520,Otros imprevistos,52000,Otros imprevistos,
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1505,INTERVENCIÓN GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,612C,CONTROL INTERNO Y CONTABILIDAD PÚBLICA,1,GASTOS DE PERSONAL,10,ALTOS CARGOS,100,Retr bás y ot rem alt car,10000,Retribuciones básicas,64522.35
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1505,INTERVENCIÓN GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,612C,CONTROL INTERNO Y CONTABILIDAD PÚBLICA,1,GASTOS DE PERSONAL,10,ALTOS CARGOS,100,Retr bás y ot rem alt car,10001,Otras remuneraciones,4523.75
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1505,INTERVENCIÓN GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,612C,CONTROL INTERNO Y CONTABILIDAD PÚBLICA,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12000,Sueldos del Grupo A1 y A,887003.76
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1505,INTERVENCIÓN GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,612C,CONTROL INTERNO Y CONTABILIDAD PÚBLICA,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12001,Sueldos del Grupo A2 y B,565458.26
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1505,INTERVENCIÓN GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,612C,CONTROL INTERNO Y CONTABILIDAD PÚBLICA,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12002,Sueldos del Grupo C1 y C,216644.72
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1505,INTERVENCIÓN GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,612C,CONTROL INTERNO Y CONTABILIDAD PÚBLICA,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12003,Sueldos del Grupo C2 y D,235169.05
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1505,INTERVENCIÓN GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,612C,CONTROL INTERNO Y CONTABILIDAD PÚBLICA,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12008,Antigüedad,531141.6
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1505,INTERVENCIÓN GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,612C,CONTROL INTERNO Y CONTABILIDAD PÚBLICA,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,121,Retrib. complementarias,12100,Complemento de destino,1313151.15
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1505,INTERVENCIÓN GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,612C,CONTROL INTERNO Y CONTABILIDAD PÚBLICA,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,121,Retrib. complementarias,12101,Complementos específicos,2641291.9
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1505,INTERVENCIÓN GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,612C,CONTROL INTERNO Y CONTABILIDAD PÚBLICA,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,121,Retrib. complementarias,12102,Otros complementos,15765.62
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1505,INTERVENCIÓN GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,612C,CONTROL INTERNO Y CONTABILIDAD PÚBLICA,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,121,Retrib. complementarias,12148,Complemento por Incapacidad Temporal,35283.75
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1505,INTERVENCIÓN GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,612C,CONTROL INTERNO Y CONTABILIDAD PÚBLICA,1,GASTOS DE PERSONAL,16,"CUOT, PREST Y GTOS SOCIAL",160,Cuotas sociales,16000,Seguridad Social,1395419.53
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1505,INTERVENCIÓN GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,612C,CONTROL INTERNO Y CONTABILIDAD PÚBLICA,1,GASTOS DE PERSONAL,16,"CUOT, PREST Y GTOS SOCIAL",160,Cuotas sociales,16001,Otras,78696.4
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1505,INTERVENCIÓN GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,612C,CONTROL INTERNO Y CONTABILIDAD PÚBLICA,1,GASTOS DE PERSONAL,16,"CUOT, PREST Y GTOS SOCIAL",160,Cuotas sociales,16002,Isfas,4468.38
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1505,INTERVENCIÓN GENERAL,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,612C,CONTROL INTERNO Y CONTABILIDAD PÚBLICA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS",227,Trab real ot empres y pro,22706,Estudios y trabajos técn,435514.75
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1506,DIRECCIÓN G. DE TRIBUTOS Y ORDENACIÓN DE,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,126E,ORDENACIÓN DEL JUEGO,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12000,Sueldos del Grupo A1 y A,15928.12
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1506,DIRECCIÓN G. DE TRIBUTOS Y ORDENACIÓN DE,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,126E,ORDENACIÓN DEL JUEGO,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12002,Sueldos del Grupo C1 y C,35201.66
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1506,DIRECCIÓN G. DE TRIBUTOS Y ORDENACIÓN DE,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,126E,ORDENACIÓN DEL JUEGO,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12003,Sueldos del Grupo C2 y D,54263.65
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1506,DIRECCIÓN G. DE TRIBUTOS Y ORDENACIÓN DE,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,126E,ORDENACIÓN DEL JUEGO,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12008,Antigüedad,22513.75
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1506,DIRECCIÓN G. DE TRIBUTOS Y ORDENACIÓN DE,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,126E,ORDENACIÓN DEL JUEGO,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,121,Retrib. complementarias,12100,Complemento de destino,68545.22
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1506,DIRECCIÓN G. DE TRIBUTOS Y ORDENACIÓN DE,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,126E,ORDENACIÓN DEL JUEGO,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,121,Retrib. complementarias,12101,Complementos específicos,119781.77
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1506,DIRECCIÓN G. DE TRIBUTOS Y ORDENACIÓN DE,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,126E,ORDENACIÓN DEL JUEGO,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,121,Retrib. complementarias,12148,Complemento por Incapacidad Temporal,61.46
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1506,DIRECCIÓN G. DE TRIBUTOS Y ORDENACIÓN DE,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,126E,ORDENACIÓN DEL JUEGO,1,GASTOS DE PERSONAL,16,"CUOT, PREST Y GTOS SOCIAL",160,Cuotas sociales,16000,Seguridad Social,69324.99
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1506,DIRECCIÓN G. DE TRIBUTOS Y ORDENACIÓN DE,1,SERVICIOS DE CARÁCTER GENERAL,12,ADMINISTRACIÓN GENERAL,126E,ORDENACIÓN DEL JUEGO,1,GASTOS DE PERSONAL,16,"CUOT, PREST Y GTOS SOCIAL",160,Cuotas sociales,16001,Otras,516.78
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1506,DIRECCIÓN G. DE TRIBUTOS Y ORDENACIÓN DE,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,613A,GESTIÓN TRIBUTARIA,1,GASTOS DE PERSONAL,10,ALTOS CARGOS,100,Retr bás y ot rem alt car,10000,Retribuciones básicas,66333.54
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1506,DIRECCIÓN G. DE TRIBUTOS Y ORDENACIÓN DE,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,613A,GESTIÓN TRIBUTARIA,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12000,Sueldos del Grupo A1 y A,607782.62
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1506,DIRECCIÓN G. DE TRIBUTOS Y ORDENACIÓN DE,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,613A,GESTIÓN TRIBUTARIA,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12001,Sueldos del Grupo A2 y B,633757.98
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1506,DIRECCIÓN G. DE TRIBUTOS Y ORDENACIÓN DE,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,613A,GESTIÓN TRIBUTARIA,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12002,Sueldos del Grupo C1 y C,181928.83
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1506,DIRECCIÓN G. DE TRIBUTOS Y ORDENACIÓN DE,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,613A,GESTIÓN TRIBUTARIA,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12003,Sueldos del Grupo C2 y D,588612.91
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1506,DIRECCIÓN G. DE TRIBUTOS Y ORDENACIÓN DE,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,613A,GESTIÓN TRIBUTARIA,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12008,Antigüedad,472363.44
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1506,DIRECCIÓN G. DE TRIBUTOS Y ORDENACIÓN DE,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,613A,GESTIÓN TRIBUTARIA,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,120,Retribuciones básicas,12009,Sustituciones,14592.21
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1506,DIRECCIÓN G. DE TRIBUTOS Y ORDENACIÓN DE,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,613A,GESTIÓN TRIBUTARIA,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,121,Retrib. complementarias,12100,Complemento de destino,1267215.43
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1506,DIRECCIÓN G. DE TRIBUTOS Y ORDENACIÓN DE,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,613A,GESTIÓN TRIBUTARIA,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,121,Retrib. complementarias,12101,Complementos específicos,2228769.57
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1506,DIRECCIÓN G. DE TRIBUTOS Y ORDENACIÓN DE,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,613A,GESTIÓN TRIBUTARIA,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,121,Retrib. complementarias,12102,Otros complementos,38273.94
15,HACIENDA Y ADMINISTRACIONES PÚBLICAS,1506,DIRECCIÓN G. DE TRIBUTOS Y ORDENACIÓN DE,6,REGULACIÓN ECONÓMICA DE CARÁCTER GENERAL,61,REGULACIÓN ECONÓMICA,613A,GESTIÓN TRIBUTARIA,1,GASTOS DE PERSONAL,12,FUNCION EXC DOCENT E INST,121,Retrib. complementarias,12109,Sustituciones,16668.56
